condition,step,x,y,z,insertion_depth,lateral_offset,max_curvature,jam_contact_force,lateral_contact_force
right_hidden_jam,3,-0.05323473294727457,-0.0022217979740706733,0.04524466260647757,0.0,-0.0022217979740706733,3.812927040193459,52.58940327652316,52.04770237120289
right_hidden_jam,4,-0.05221124984833042,-0.002492298170661429,0.04524186098747966,0.0,-0.002492298170661429,3.954627360610015,54.09324613524923,53.741159281528745
right_hidden_jam,5,-0.05131289876826499,-0.0026193436761924906,0.045228824801737004,0.0,-0.0026193436761924906,4.103719610146468,54.76653634771156,54.48896347592112
right_hidden_jam,6,-0.05046888058004325,-0.002683175654015393,0.04522589738910318,0.0,-0.002683175654015393,4.249357186705542,55.06331026621791,54.820400296509305
right_hidden_jam,7,-0.04967825751388738,-0.0027185320502527196,0.04522178865373661,0.0,-0.0027185320502527196,4.375753666769711,57.25655090957343,54.973343473692424
right_hidden_jam,8,-0.04904149185933386,-0.002740946102123382,0.04521822284187514,0.0,-0.002740946102123382,4.417436981929605,62.88426948342826,55.042150139366335
right_hidden_jam,9,-0.04847245369142722,-0.0027575973747872443,0.045209516726323444,0.0,-0.0027575973747872443,4.324471945755671,66.29701199686217,55.068107207803266
right_hidden_jam,10,-0.047887767647430655,-0.0027719275850328303,0.04519763282251508,0.0,-0.0027719275850328303,4.140924363895251,69.70613508385595,55.07941900726743
right_hidden_jam,11,-0.04729666928439359,-0.002785276255755457,0.04518446092033515,0.0,-0.002785276255755457,3.8941609000158053,73.11338087006264,55.08405023680503
right_hidden_jam,12,-0.04670279999616939,-0.0027982021178340317,0.045173644188562914,0.0,-0.0027982021178340317,3.8118253175278523,76.51820451948373,55.08509212015004
right_hidden_jam,13,-0.04610763339013708,-0.0028109786957019847,0.04516673170198913,0.0,-0.0028109786957019847,3.966263164882756,79.91844661958737,55.08412358193109
right_hidden_jam,14,-0.045512795402236704,-0.002823982437332418,0.04515342632322417,0.0,-0.002823982437332418,4.10701561761565,83.34956258834748,55.08289865170055
right_hidden_jam,15,-0.04508535839251993,-0.002652328454785467,0.04514508631126816,0.0,-0.002652328454785467,4.2603734924493715,85.99386376261788,54.18471428803072
right_hidden_jam,16,-0.04493113116182809,-0.0020974677787102846,0.04512494640435415,0.0,-0.0020974677787102846,4.44469843534562,86.74098213107155,33.356730297798556
right_hidden_jam,17,-0.044577006514747455,-0.0017242828078892609,0.0451079850029997,0.0,-0.0017242828078892609,4.616854878366267,87.98604603894098,32.011428915945274
right_hidden_jam,18,-0.04400869263556346,-0.001584189329190389,0.04510778681655561,0.0,-0.001584189329190389,4.767659584535584,88.70552834282412,31.416702979490683
right_hidden_jam,19,-0.043329475209130726,-0.0015407974289814582,0.04510720552365367,0.0,-0.0015407974289814582,4.896144326269314,89.21288047101702,31.20178079981395
right_hidden_jam,20,-0.04259215384106216,-0.001531053321752753,0.045112059156332186,0.0,-0.001531053321752753,5.0245151373293915,89.51513644693131,31.136166709702596
right_hidden_jam,21,-0.04182535438394697,-0.0015310548861797294,0.045113118705122815,0.0,-0.0015310548861797294,5.131412801508583,89.69699657807948,31.113100290081515
right_hidden_jam,22,-0.041042965790515064,-0.001534364011184968,0.04511178769635298,0.0,-0.001534364011184968,5.24345469733422,89.79748472179703,31.1006367771451
right_hidden_jam,23,-0.0402523047248911,-0.0015398780818542631,0.04511044989783028,0.0,-0.0015398780818542631,5.35588466289773,89.84655703500898,31.091981948737153
right_hidden_jam,24,-0.03945725895085546,-0.0015470718109779505,0.04510919472510052,0.0,-0.0015470718109779505,5.4644058473332615,89.86999424550774,31.085384177673216
right_hidden_jam,25,-0.0386599190039849,-0.0015555751122869443,0.04510715723603789,0.0,-0.0015555751122869443,5.571024252429373,89.91278733606828,31.079669296280603
right_hidden_jam,26,-0.037861036141101555,-0.0015653094861303792,0.04510889886161134,0.0,-0.0015653094861303792,5.675705155104878,89.87394687099118,31.076647804415604
right_hidden_jam,27,-0.03606563491182668,-0.0023574885297969863,0.04510245477646074,0.0,-0.0023574885297969863,5.835832046494373,60.796292468137494,52.87569395318501
right_hidden_jam,28,-0.03430415074942936,-0.0027799364759171336,0.045099126180432644,0.0,-0.0027799364759171336,10.954873353948395,58.61933444608515,53.52988497990169
right_hidden_jam,29,-0.03308850350726293,-0.0028977943395387343,0.045108973632510194,0.0,-0.0028977943395387343,20.45457167122964,67.51811560544948,60.791804805656895
right_hidden_jam,30,-0.03199782328738991,-0.0032320828399709373,0.045098080931873175,0.0,-0.0032320828399709373,26.975143492169977,63.09955020664035,60.17367799016493
right_hidden_jam,31,-0.030979325532444528,-0.003321064337178488,0.04509250917554205,0.0,-0.003321064337178488,30.380603632700698,61.83645838041756,59.432286333986234
right_hidden_jam,32,-0.030050843884381256,-0.0033221385119622843,0.04509543437176531,0.0,-0.0033221385119622843,32.058273571989645,60.712189760054905,58.68949918517237
right_hidden_jam,33,-0.029148463160687633,-0.0033034674062476727,0.04508915409064773,0.0,-0.0033034674062476727,32.86227585500727,59.44033767629615,57.95316632647802
right_hidden_jam,34,-0.02827505468287671,-0.0032819407358437294,0.04508148734749385,0.0,-0.0032819407358437294,33.18700092598164,58.751158442351404,57.557178548177795
right_hidden_jam,35,-0.02743429332853304,-0.0032697762956107332,0.045076041041986564,0.0,-0.0032697762956107332,33.28956040693364,58.41698984860026,57.346047910670904
right_hidden_jam,36,-0.026612084820671886,-0.0032701996589009413,0.045069522938324,0.0,-0.0032701996589009413,33.30337884517415,58.2645078124851,57.24254611897091
right_hidden_jam,37,-0.025800404074308607,-0.003277271417161968,0.04506154058059516,0.0,-0.003277271417161968,33.29270360492597,58.186973879863096,57.1925051634908
right_hidden_jam,38,-0.024994191588107804,-0.003287105773719477,0.04505784955311006,0.0,-0.003287105773719477,33.273511119165,58.13327914000854,57.152754523844855
right_hidden_jam,39,-0.024190723324391775,-0.00329914517085949,0.045048643785504605,0.0,-0.00329914517085949,33.24250829422928,58.12649895952912,57.142045004921926
right_hidden_jam,40,-0.023388809463283783,-0.003311265532628801,0.045043967006479765,0.0,-0.003311265532628801,33.215880159159326,58.08687676349912,57.116718186364146
right_hidden_jam,41,-0.022587664541402663,-0.0033239896180379297,0.04503807675128131,0.0,-0.0033239896180379297,33.182739543292854,58.07341422454551,57.10499850197807
right_hidden_jam,42,-0.02178701009408002,-0.0033369177456189277,0.04503175612266183,0.0,-0.0033369177456189277,33.148547252511335,58.06217831129942,57.09537949224045
right_hidden_jam,43,-0.020986918204059565,-0.003350077871170795,0.04502573558779434,0.0,-0.003350077871170795,33.110581985665654,58.070354755496396,57.09438714347843
right_hidden_jam,44,-0.020187112246129388,-0.00336326749577017,0.04501992043740486,0.0,-0.00336326749577017,33.07423342834503,58.04813058422994,57.084364663296164
right_hidden_jam,45,-0.01938719894135461,-0.0033766184457850006,0.045017075592638796,0.0,-0.0033766184457850006,33.03095634980556,58.03853605082754,57.07583570490795
right_hidden_jam,46,-0.0185876167825238,-0.0033844329870866396,0.045013161218710206,0.0,-0.0033844329870866396,32.995317829504096,58.113510943175015,57.15293874597379
right_hidden_jam,47,-0.017788407996273393,-0.003388986356350253,0.04501414794434326,0.0,-0.003388986356350253,32.96369106243199,58.16361740636123,57.196858448610705
right_hidden_jam,48,-0.016989544578138917,-0.0033919823997635773,0.04501351179624901,0.0,-0.0033919823997635773,32.94578838861607,58.20084608438805,57.230045946028106
right_hidden_jam,49,-0.01619057597193912,-0.0033948129348642057,0.04500865057487434,0.0,-0.0033948129348642057,32.93183410343415,58.246679532136035,57.27166131729875
right_hidden_jam,50,-0.01539161713118883,-0.003396038514525479,0.04501047712973442,0.0,-0.003396038514525479,32.92406028608891,58.26087952079661,57.28220621781605
right_hidden_jam,51,-0.014592601426916046,-0.0033967164799825994,0.045011057643674475,0.0,-0.0033967164799825994,32.921987041769015,58.271454006796624,57.29006318040622
right_hidden_jam,52,-0.013793310940826772,-0.0033970826969647824,0.04501228325559236,0.0,-0.0033970826969647824,32.92256882173879,58.276834000785506,57.29319283285937
right_hidden_jam,53,-0.012993819708312307,-0.0033975657197698227,0.0450120102090093,0.0,-0.0033975657197698227,32.924415961103044,58.28119063651005,57.29885408830653
right_hidden_jam,54,-0.012194198215283118,-0.0033979737013342657,0.04501176540716765,0.0,-0.0033979737013342657,32.92505620744414,58.28820065142909,57.304674504640246
right_hidden_jam,55,-0.011394458759667037,-0.0033982886340425227,0.04501160881290792,0.000605541240332963,-0.0033982886340425227,32.92616276079618,58.29354389274795,57.30902172856035
right_hidden_jam,56,-0.010594673195079113,-0.003398527742603564,0.04501148550748257,0.001405326804920887,-0.003398527742603564,32.92791835670523,58.29765790852069,57.31226279855398
right_hidden_jam,57,-0.009794855370363866,-0.0033987083561587443,0.04501138269395045,0.002205144629636134,-0.0033987083561587443,32.93015927535809,58.30086705812997,57.31470926986058
right_hidden_jam,58,-0.008995009671088391,-0.0033988463231091094,0.04501129311562192,0.003004990328911609,-0.0033988463231091094,32.93270337369454,58.30342935805379,57.316603073696726
right_hidden_jam,59,-0.008195140538750601,-0.0033989542637813228,0.045011212123989064,0.0038048594612493988,-0.0033989542637813228,32.93541378283393,58.305538333978944,57.31811784357846
right_hidden_jam,60,-0.007395252818608246,-0.0033990414053697133,0.045011136968297186,0.004604747181391754,-0.0033990414053697133,32.93819821923599,58.30733150838463,57.319372491374
right_hidden_jam,61,-0.006595350949373882,-0.003399114169485011,0.04501106610386029,0.005404649050626118,-0.003399114169485011,32.940996829568284,58.30890341371346,57.32044657066821
right_hidden_jam,62,-0.0057955346283536735,-0.0033992664633220896,0.045010875613022666,0.006204465371646327,-0.0033992664633220896,32.942475148926306,58.31281223091435,57.323508620499254
right_hidden_jam,63,-0.004995565301721837,-0.003399301790751016,0.04501095593219474,0.007004434698278163,-0.003399301790751016,32.945013035001175,58.313141546187104,57.323523788493446
right_hidden_jam,64,-0.004195627607355904,-0.003399340745122576,0.045010882489566716,0.0078043723926440964,-0.003399340745122576,32.94805732641394,58.31382211963531,57.32384352553966
right_hidden_jam,65,-0.0033956896921126705,-0.00339937129874442,0.04501081364039093,0.00860431030788733,-0.00339937129874442,32.9509722395205,58.31461870474596,57.324267804876
right_hidden_jam,66,-0.0025957482168018054,-0.003399400514739244,0.04501075491444443,0.009404251783198194,-0.003399400514739244,32.953701531149676,58.31547685199468,57.324751344158265
right_hidden_jam,67,-0.0017959013790589695,-0.0033995213240334337,0.04501057736453686,0.010204098620941031,-0.0033995213240334337,32.95494897833816,58.31889124324671,57.32740852831208
right_hidden_jam,68,-0.0009959075058216542,-0.003399532804990152,0.04501067139137683,0.011004092494178346,-0.003399532804990152,32.95719807741598,58.318817357801755,57.32709301542438
right_hidden_jam,69,-0.00019595040581384565,-0.003399553845229723,0.04501061035230776,0.011804049594186154,-0.003399553845229723,32.959913603347545,58.31918818737321,57.32716194768125
right_hidden_jam,70,0.0006040028579297882,-0.003399570460423712,0.0450105527580322,0.01260400285792979,-0.003399570460423712,32.96246793706241,58.31973959459156,57.32738853030524
right_hidden_jam,71,0.0014039567377912678,-0.0033995886290876646,0.04501050438879417,0.013403956737791267,-0.0033995886290876646,32.96481764347394,58.320397634178754,57.32771129458761
right_hidden_jam,72,0.0022038143326415555,-0.003399700089300834,0.04501033746405514,0.014203814332641555,-0.003399700089300834,32.96566738512006,58.32363840910582,57.330229992546506
right_hidden_jam,73,0.0030038165583645767,-0.0033997043939423396,0.04501043930916897,0.015003816558364576,-0.0033997043939423396,32.96752291679662,58.32342129202831,57.32979970244029
right_hidden_jam,74,0.0038037813986449434,-0.003399719110878458,0.04501038730250172,0.015803781398644943,-0.003399719110878458,32.96984723294662,58.32367204713878,57.32975612601221
right_hidden_jam,75,0.004603742760769658,-0.0033997291130467206,0.04501033843265802,0.01660374276076966,-0.0033997291130467206,32.972030140025645,58.324094482453695,57.32986328109948
right_hidden_jam,76,0.005403704110747572,-0.003399740288960874,0.04501029921876341,0.017403704110747573,-0.003399740288960874,32.9740298181963,58.32461805562935,57.33006031819679
right_hidden_jam,77,0.0062035698602607645,-0.0033998435805294067,0.045010143109219344,0.018203569860260765,-0.0033998435805294067,32.97455061630326,58.32771022982155,57.332418483113635
right_hidden_jam,78,0.007003580028359109,-0.0033998396332321702,0.045010252047234564,0.01900358002835911,-0.0033998396332321702,32.97611550369862,58.32733889122502,57.33183663255186
right_hidden_jam,79,0.0078035525439460185,-0.0033998453129244124,0.04501021032807077,0.01980355254394602,-0.0033998453129244124,32.978170690814316,58.32741453567809,57.33165201477678
right_hidden_jam,80,0.008603519784075012,-0.0033998474776369574,0.04501017088952114,0.020603519784075014,-0.0033998474776369574,32.98007631865197,58.327688678263115,57.33164339516501
right_hidden_jam,81,0.009403486734099567,-0.003399852360553466,0.04501013909666396,0.021403486734099565,-0.003399852360553466,32.981786917095924,58.328089425720314,57.33174951584339
right_hidden_jam,82,0.010203358290825436,-0.0033999502293546834,0.04500999035936439,0.022203358290825436,-0.0033999502293546834,32.982008572742494,58.33106914757516,57.334028173259945
right_hidden_jam,83,0.011003372646738844,-0.00339994278769688,0.045010103424225296,0.023003372646738844,-0.00339994278769688,32.98327143563587,58.33062021537796,57.33339407075617
right_hidden_jam,84,0.011803349319128756,-0.0033999455630506032,0.04501006722556123,0.023803349319128756,-0.0033999455630506032,32.98502343161978,58.33062730688364,57.33316554042881
right_hidden_jam,85,0.01259259179406319,-0.00339890749009507,0.045010173438095685,0.02459259179406319,-0.00339890749009507,32.974292399348876,58.35623769627698,57.69426279788847
right_hidden_jam,86,0.013369510174195607,-0.003396214857700001,0.045010105827283875,0.025369510174195607,-0.003396214857700001,32.92050452508894,58.56552686137891,58.43912273081649
right_hidden_jam,87,0.014132890306184294,-0.0033894351006432052,0.04500617623758824,0.026132890306184292,-0.0033894351006432052,32.8159306283029,58.937214488430754,59.366546748413846
right_hidden_jam,88,0.01489925016321571,-0.0033843978285554837,0.045005851926050125,0.02689925016321571,-0.0033843978285554837,32.691740140216616,59.272457831358835,60.04673605155067
right_hidden_jam,89,0.015670031483195977,-0.0033814531770686583,0.045006993572383136,0.027670031483195977,-0.0033814531770686583,32.56718341680568,59.62323410538071,60.75301999965855
right_hidden_jam,90,0.01644306657410975,-0.003379254284379142,0.04500595145955784,0.02844306657410975,-0.003379254284379142,32.446817493384,59.97604650451049,61.45179707101653
right_hidden_jam,91,0.017218358982366212,-0.003377565164499432,0.04500779194431988,0.029218358982366213,-0.003377565164499432,32.31696356725117,60.331922956059294,62.17591394018659
right_hidden_jam,92,0.01799504619111654,-0.0033769351369217515,0.04500743750086688,0.02999504619111654,-0.0033769351369217515,32.18326552395399,60.697001304797965,62.9039113778104
right_hidden_jam,93,0.018773071430765995,-0.0033774289710503196,0.04500666436359798,0.030773071430765995,-0.0033774289710503196,32.03599896217828,61.074412189528886,63.64727224495806
right_hidden_jam,94,0.019552781288434185,-0.0033801007064173955,0.04500172443373557,0.03155278128843418,-0.0033801007064173955,31.86703708511581,61.48980930247338,64.41704921064222
right_hidden_jam,95,0.02033367553696836,-0.003382320479777907,0.04500151925323674,0.032333675536968365,-0.003382320479777907,31.68343426660313,61.864311150549476,65.16357491500915
right_hidden_jam,96,0.021116784515988724,-0.0033848539553362135,0.04500104203105662,0.03311678451598872,-0.0033848539553362135,31.474636177780344,62.20260338508089,65.88003890552866
right_hidden_jam,97,0.021887318715293827,-0.0034160948410606367,0.04500252138157344,0.033887318715293824,-0.0034160948410606367,31.249367131674646,60.28422512896965,59.49072761024834
right_hidden_jam,98,0.022604105223809096,-0.0035099662580165467,0.04500182492467877,0.03460410522380909,-0.0035099662580165467,31.191704621731734,60.86285192279029,59.993354622093705
right_hidden_jam,99,0.02331938884501364,-0.003557295407536171,0.045000931537557465,0.035319388845013636,-0.003557295407536171,31.030559364074392,61.23052520833642,60.437876925545346
right_hidden_jam,100,0.02404119307652205,-0.0035986678110582434,0.04499538608938326,0.03604119307652205,-0.0035986678110582434,30.684788457664606,61.782232282282614,60.98753740421437
right_hidden_jam,101,0.024777538465765792,-0.0036363722502954516,0.04499008663563809,0.03677753846576579,-0.0036363722502954516,30.266680790101464,62.29252802302829,61.521234018468235
right_hidden_jam,102,0.025520247751260754,-0.0036708669496078976,0.044989373097329956,0.037520247751260755,-0.0036708669496078976,29.82913137704256,62.781008222989335,62.04159203973715
right_hidden_jam,103,0.02628064608508105,-0.00361741206067453,0.04499049916348616,0.038280646085081055,-0.00361741206067453,29.181351734381728,65.44818071604624,69.88080344384288
right_hidden_jam,104,0.027034378344964322,-0.003611513777962159,0.04498908633512203,0.03903437834496432,-0.003611513777962159,28.346939401142272,66.11749875176697,70.702370776153
right_hidden_jam,105,0.02776920795850691,-0.0036369036884354618,0.04498538110333592,0.039769207958506914,-0.0036369036884354618,27.564827504712913,66.85083591648625,71.51116048290066
right_hidden_jam,106,0.028525265231652327,-0.003759374375063524,0.04498393756722664,0.04052526523165233,-0.003759374375063524,27.13871276689789,65.34590516845225,64.66925061859962
right_hidden_jam,107,0.02928821045504665,-0.0038198369735460242,0.04498980597288155,0.04128821045504665,-0.0038198369735460242,27.098771934228047,65.62876663316763,64.90079285734043
right_hidden_jam,108,0.03006523650307912,-0.0038440202383526706,0.04498968056606652,0.04206523650307912,-0.0038440202383526706,27.115797515141622,65.74544867119955,64.98423471623744
right_hidden_jam,109,0.0309186706477554,-0.003789956910742535,0.044991329603849814,0.0429186706477554,-0.003789956910742535,27.08500246592569,71.69508242778639,80.34348308593539
right_hidden_jam,110,0.03200573753392546,-0.003588622869898695,0.044999389644874,0.04400573753392546,-0.003588622869898695,26.55813795486426,70.95995582439926,80.85104174442878
right_hidden_jam,111,0.03296848815777141,-0.003518377790934188,0.04500423579021583,0.04496848815777141,-0.003518377790934188,26.035859193055124,70.84533170409762,81.35248510608919
right_hidden_jam,112,0.03385438363310559,-0.0034945404072450853,0.04500708585789239,0.045854383633105594,-0.0034945404072450853,25.683541817225176,70.90209664146495,81.73944316746518
right_hidden_jam,113,0.03469858299534804,-0.0034880123235881333,0.045003336880810846,0.04669858299534804,-0.0034880123235881333,25.463965007655514,71.00313426774851,81.99264361192107
right_hidden_jam,114,0.035520325047569454,-0.0034865354878810323,0.045004525045224494,0.04752032504756945,-0.0034865354878810323,25.333581625676942,71.06942542564838,82.1518383844893
right_hidden_jam,115,0.036330828688062256,-0.003487098668386618,0.045004919370392395,0.04833082868806225,-0.003487098668386618,25.25431801769743,71.10673323220217,82.23244463324109
right_hidden_jam,116,0.03713569200877662,-0.0034880552424610494,0.045007564356526045,0.04913569200877663,-0.0034880552424610494,25.20394712572878,71.14649193062914,82.32207329833673
right_hidden_jam,117,0.037937293718915056,-0.003488612533461361,0.045007201869492405,0.04993729371891506,-0.003488612533461361,25.174557291323676,71.16381242713915,82.3273334618136
right_hidden_jam,118,0.038737879115555415,-0.0034894342952707597,0.04501006236850684,0.05073787911555541,-0.0034894342952707597,25.149990341825742,71.18779578405466,82.39066903208023
right_hidden_jam,119,0.03953805005491996,-0.003490029738620473,0.04501038264020965,0.05153805005491996,-0.003490029738620473,25.135892722580103,71.199728964657,82.40728637734247
right_hidden_jam,120,0.04033801523486421,-0.003490672134673831,0.04500999072796393,0.05233801523486421,-0.003490672134673831,25.125523093282066,71.21105140673883,82.42084850392402
right_hidden_jam,121,0.041137946137378194,-0.0034911061331873413,0.04500985129993622,0.0531379461373782,-0.0034911061331873413,25.118092187161874,71.21863236486917,82.430336325674
right_hidden_jam,122,0.041938753463784076,-0.0034922122002412027,0.04500483939577445,0.05393875346378407,-0.0034922122002412027,25.111881297766132,71.24255722424978,82.43679104896317
right_hidden_jam,123,0.042738473139965955,-0.003492143121812229,0.04500523141563815,0.05473847313996595,-0.003492143121812229,25.111847385576418,71.24349094417927,82.43898695054622
right_hidden_jam,124,0.04353820331693501,-0.0034922926395945055,0.045005170718669725,0.055538203316935014,-0.0034922926395945055,25.110191705167416,71.23317242376041,82.42081946048756
right_hidden_jam,125,0.0443380614409586,-0.003492233544424316,0.04500598153561288,0.0563380614409586,-0.003492233544424316,25.10910988335379,71.23208360174863,82.41790671136957
right_hidden_jam,126,0.04513757543378699,-0.00349214192100139,0.04500663125475811,0.05713757543378699,-0.00349214192100139,25.105790536523514,71.23347535205446,82.41846012105994
right_hidden_jam,127,0.04593752038620468,-0.003492286867169209,0.04500644728163821,0.057937520386204686,-0.003492286867169209,25.10331849236731,71.23546521776834,82.41989195324784
right_hidden_jam,128,0.04673781076188175,-0.0034923107943542896,0.045008277518600454,0.058737810761881754,-0.0034923107943542896,25.10138253658001,71.23791781071586,82.44870274424983
right_hidden_jam,129,0.04753834298993198,-0.0034929505735370307,0.045004400985382706,0.05953834298993198,-0.0034929505735370307,25.10063344272345,71.25481839416693,82.44976788743178
right_hidden_jam,130,0.048337229614857924,-0.003491487918152709,0.045010959382534715,0.06033722961485792,-0.003491487918152709,25.10606112581476,71.22841799277148,82.4447253436884
right_hidden_jam,131,0.04913779197033181,-0.0034928618557831474,0.04500484200376127,0.06113779197033181,-0.0034928618557831474,25.101975499032203,71.25621361071417,82.45254412880215
right_hidden_jam,132,0.049937907045393096,-0.003492666986167144,0.04500522388935929,0.06193790704539309,-0.003492666986167144,25.102581500893358,71.25349034907939,82.44984272081625
right_hidden_jam,133,0.050737810811400816,-0.0034927002301290014,0.0450051431973713,0.06273781081140081,-0.0034927002301290014,25.102722506658502,71.2420372383151,82.43185984132437
right_hidden_jam,134,0.0515379673146251,-0.0034924373475856123,0.045007679865201135,0.0635379673146251,-0.0034924373475856123,25.103626309395274,71.24017332633245,82.45177427219276
right_hidden_jam,135,0.052337381363111765,-0.0034919631866421235,0.04500723046376687,0.06433738136311176,-0.0034919631866421235,25.106381391773326,71.2311673520715,82.41549195107007
right_hidden_jam,136,0.05313702384398815,-0.003492028889752782,0.04500983537211788,0.06513702384398815,-0.003492028889752782,25.101131710924022,71.23811159585247,82.45247960653846
right_hidden_jam,137,0.05393786768230743,-0.0034932061112769286,0.04500377510770669,0.06593786768230743,-0.0034932061112769286,25.0979244035752,71.25923119508795,82.45018167654953
right_hidden_jam,138,0.054737564133367805,-0.0034932592557352527,0.04500374568291341,0.0667375641333678,-0.0034932592557352527,25.09839731561411,71.26172163310547,82.45477573151601
right_hidden_jam,139,0.05553715075410441,-0.0034917287562131996,0.04501071715159539,0.06753715075410441,-0.0034917287562131996,25.10160080998351,71.23198498457045,82.44767778499116
right_hidden_jam,140,0.05633773898395122,-0.003492911742632928,0.04500641249794029,0.06833773898395122,-0.003492911742632928,25.097961962939838,71.2626628700918,82.48244742080735
right_hidden_jam,141,0.05713771253620817,-0.0034926678711407915,0.045006884358478105,0.06913771253620817,-0.0034926678711407915,25.099641250209416,71.25949744603074,82.47924495925753
right_hidden_jam,142,0.05793749807945103,-0.003492818990427987,0.04500649348100228,0.06993749807945103,-0.003492818990427987,25.099683415740774,71.24820597969031,82.45927316697886
right_hidden_jam,143,0.05873856195023479,-0.0034927821051695426,0.045004985113269086,0.07073856195023479,-0.0034927821051695426,25.10235904918693,71.25153336729083,82.44661801202423
right_hidden_jam,144,0.05953737585691411,-0.0034926460176197037,0.045005559714923975,0.07153737585691411,-0.0034926460176197037,25.102686007350705,71.25642316829618,82.45496608946485
right_hidden_jam,145,0.06033681545422496,-0.003491676427121232,0.04501067017513041,0.07233681545422496,-0.003491676427121232,25.102859902267856,71.23198039269657,82.44503228060823
right_hidden_jam,146,0.061137560492594674,-0.0034930256351670304,0.045006152237081806,0.07313756049259468,-0.0034930256351670304,25.09657576521944,71.26449743563786,82.48254618720112
right_hidden_jam,147,0.061937693488889896,-0.003492628878259337,0.045007264170468055,0.0739376934888899,-0.003492628878259337,25.098237538467664,71.24743664810146,82.46226117207605
right_hidden_jam,148,0.06273762656601871,-0.0034920441398328737,0.04500908619689885,0.0747376265660187,-0.0034920441398328737,25.103456386161252,71.23352579731102,82.44374157142991
right_hidden_jam,149,0.06353693717345832,-0.0034919067114083297,0.04501018263601144,0.07553693717345832,-0.0034919067114083297,25.100873998658848,71.23585078216817,82.44957900857231
right_hidden_jam,150,0.06433688406573933,-0.003492024264754079,0.045010054964632194,0.07633688406573932,-0.003492024264754079,25.098461189221485,71.23750792640857,82.45083033942552
right_hidden_jam,151,0.06513694403277592,-0.003492138205075082,0.045009887126843603,0.07713694403277592,-0.003492138205075082,25.096803939655278,71.23878470951757,82.45237435845675
right_hidden_jam,152,0.06593789802672266,-0.003493043825420466,0.045005335885827696,0.07793789802672266,-0.003493043825420466,25.09410789249748,71.24852037522363,82.44099557876675
right_hidden_jam,153,0.06673807376047078,-0.0034933428899386297,0.045003935795206944,0.07873807376047078,-0.0034933428899386297,25.095333000998483,71.26088501650534,82.45536704138863
right_hidden_jam,154,0.0675373992120918,-0.003493078822925415,0.04500428899235221,0.0795373992120918,-0.003493078822925415,25.097306441083116,71.26100350443691,82.4545471209778
right_hidden_jam,155,0.06833724247586263,-0.003493271093661566,0.045003953269260384,0.08033724247586263,-0.003493271093661566,25.09529771778684,71.25456699678061,82.44280151329036
right_hidden_jam,156,0.0691373866591422,-0.0034927404583913997,0.0450060109137123,0.08113738665914219,-0.0034927404583913997,25.09613458669058,71.24271484381188,82.42800650859394
right_hidden_jam,157,0.06993697108352928,-0.0034925866469903005,0.045006621350697086,0.08193697108352928,-0.0034925866469903005,25.094277229332203,71.2427085026527,82.4269532356151
right_hidden_jam,158,0.07073698552776435,-0.003492676500750767,0.04500644868222414,0.08273698552776435,-0.003492676500750767,25.09280944702641,71.24352181991833,82.42695000946426
right_hidden_jam,159,0.07153692511790068,-0.0034921434295973395,0.04501044367076056,0.08353692511790067,-0.0034921434295973395,25.092633469138082,71.24031348612168,82.45629850380946
right_hidden_jam,160,0.07233780162327633,-0.003492975392256693,0.045005726519500903,0.08433780162327632,-0.003492975392256693,25.092423947769685,71.24886157240162,82.44231978525434
right_hidden_jam,161,0.07313725130111262,-0.0034927312997903104,0.04500770279813675,0.08513725130111262,-0.0034927312997903104,25.095331356068325,71.24590271070073,82.4535380655746
right_hidden_jam,162,0.07393682946217436,-0.0034924454437805616,0.04500686662665087,0.08593682946217436,-0.0034924454437805616,25.094852671355937,71.24066920550919,82.42321745304224
right_hidden_jam,163,0.07473683732427674,-0.0034921738740009314,0.04501012305031196,0.08673683732427674,-0.0034921738740009314,25.09268436920552,71.24134792190613,82.45628998317162
right_hidden_jam,164,0.07553678457899177,-0.003492096515260972,0.04501029376201513,0.08753678457899176,-0.003492096515260972,25.093568117410616,71.2397088010398,82.45416158326269
right_hidden_jam,165,0.07633764707874023,-0.003493084531933542,0.045005602372123976,0.08833764707874023,-0.003493084531933542,25.091196700265172,71.25061173707823,82.44300882004399
right_hidden_jam,166,0.07713724341300446,-0.0034928090205996807,0.045007630470729906,0.08913724341300445,-0.0034928090205996807,25.093540488032744,71.24705942762537,82.45436066301575
right_hidden_jam,167,0.07793683236150543,-0.003492495203919722,0.045006844242500954,0.08993683236150543,-0.003492495203919722,25.09332010612431,71.24141755235155,82.42371434176711
right_hidden_jam,168,0.0787368216098137,-0.0034922077939608426,0.04501012669534737,0.0907368216098137,-0.0034922077939608426,25.091375959462102,71.2420072351559,82.45688733708002
right_hidden_jam,169,0.07953675762239489,-0.0034921188528365264,0.04501031827052322,0.09153675762239488,-0.0034921188528365264,25.092394766304604,71.2402635357544,82.45465775692963
right_hidden_jam,170,0.0803376182984557,-0.0034931032126943235,0.04500564145605961,0.0923376182984557,-0.0034931032126943235,25.090107903897188,71.25105782814042,82.44330363544333
right_hidden_jam,171,0.08113720813170341,-0.0034928243562654094,0.0450076734038754,0.09313720813170341,-0.0034928243562654094,25.092468555271058,71.24754136138948,82.45474430741591
