edge_index,horizon,label,over_rate,repair_config,training_seed,under_rate,violation_rate
14,0,candidate,0.0,sample_cosine,31433,0.9607843137254902,0.9607843137254902
15,0,candidate,0.0,sample_cosine,31433,1.0,1.0
16,0,candidate,0.0,sample_cosine,31433,0.7549019607843137,0.7549019607843137
17,0,candidate,0.0,sample_cosine,31433,0.3333333333333333,0.3333333333333333
18,0,candidate,0.0,sample_cosine,31433,0.0,0.0
19,0,candidate,0.0,sample_cosine,31433,0.1556372549019608,0.1556372549019608
20,0,candidate,0.04411764705882353,sample_cosine,31433,0.025735294117647058,0.06985294117647059
21,0,candidate,0.0,sample_cosine,31433,0.7463235294117647,0.7463235294117647
22,0,candidate,0.0,sample_cosine,31433,0.1568627450980392,0.1568627450980392
0,1,candidate,0.0,sample_cosine,31433,0.6642156862745098,0.6642156862745098
1,1,candidate,0.0,sample_cosine,31433,0.0,0.0
2,1,candidate,0.0,sample_cosine,31433,0.9938725490196079,0.9938725490196079
3,1,candidate,0.0,sample_cosine,31433,0.20955882352941177,0.20955882352941177
4,1,candidate,0.3333333333333333,sample_cosine,31433,0.0,0.3333333333333333
5,1,candidate,0.0392156862745098,sample_cosine,31433,0.0,0.0392156862745098
6,1,candidate,0.0,sample_cosine,31433,0.0,0.0
7,1,candidate,0.0,sample_cosine,31433,0.03308823529411765,0.03308823529411765
8,1,candidate,0.05269607843137255,sample_cosine,31433,0.0784313725490196,0.13112745098039216
9,1,candidate,0.058823529411764705,sample_cosine,31433,0.6470588235294118,0.7058823529411765
10,1,candidate,0.0,sample_cosine,31433,1.0,1.0
11,1,candidate,0.0,sample_cosine,31433,1.0,1.0
12,1,candidate,0.0,sample_cosine,31433,1.0,1.0
13,1,candidate,0.0,sample_cosine,31433,1.0,1.0
14,1,candidate,0.0,sample_cosine,31433,0.7022058823529411,0.7022058823529411
15,1,candidate,0.0,sample_cosine,31433,0.9203431372549019,0.9203431372549019
16,1,candidate,0.3002450980392157,sample_cosine,31433,0.1568627450980392,0.4571078431372549
17,1,candidate,0.1568627450980392,sample_cosine,31433,0.35294117647058826,0.5098039215686274
18,1,candidate,0.0,sample_cosine,31433,0.0,0.0
19,1,candidate,0.0,sample_cosine,31433,0.12990196078431374,0.12990196078431374
20,1,candidate,0.0,sample_cosine,31433,0.0,0.0
21,1,candidate,0.0,sample_cosine,31433,0.9215686274509803,0.9215686274509803
22,1,candidate,0.0,sample_cosine,31433,0.0,0.0
0,2,candidate,0.5306372549019608,sample_cosine,31433,0.0,0.5306372549019608
1,2,candidate,0.0,sample_cosine,31433,0.29411764705882354,0.29411764705882354
2,2,candidate,0.0,sample_cosine,31433,1.0,1.0
3,2,candidate,0.0,sample_cosine,31433,0.6850490196078431,0.6850490196078431
4,2,candidate,0.0,sample_cosine,31433,0.38848039215686275,0.38848039215686275
5,2,candidate,0.01715686274509804,sample_cosine,31433,0.5098039215686274,0.5269607843137255
6,2,candidate,0.0,sample_cosine,31433,0.5490196078431373,0.5490196078431373
7,2,candidate,0.0,sample_cosine,31433,0.9093137254901961,0.9093137254901961
8,2,candidate,0.0,sample_cosine,31433,1.0,1.0
9,2,candidate,0.0,sample_cosine,31433,1.0,1.0
10,2,candidate,0.0,sample_cosine,31433,1.0,1.0
11,2,candidate,0.0,sample_cosine,31433,1.0,1.0
12,2,candidate,0.23161764705882354,sample_cosine,31433,0.3112745098039216,0.5428921568627451
13,2,candidate,0.0,sample_cosine,31433,1.0,1.0
14,2,candidate,0.0,sample_cosine,31433,1.0,1.0
15,2,candidate,0.0,sample_cosine,31433,1.0,1.0
16,2,candidate,0.0,sample_cosine,31433,1.0,1.0
17,2,candidate,0.058823529411764705,sample_cosine,31433,0.38848039215686275,0.44730392156862747
18,2,candidate,0.0,sample_cosine,31433,0.0,0.0
19,2,candidate,0.0,sample_cosine,31433,1.0,1.0
20,2,candidate,0.025735294117647058,sample_cosine,31433,0.0,0.025735294117647058
21,2,candidate,0.0,sample_cosine,31433,0.42034313725490197,0.42034313725490197
22,2,candidate,0.0,sample_cosine,31433,0.5036764705882353,0.5036764705882353
0,3,candidate,0.0,sample_cosine,31433,0.8235294117647058,0.8235294117647058
1,3,candidate,0.0,sample_cosine,31433,0.2622549019607843,0.2622549019607843
2,3,candidate,0.0,sample_cosine,31433,0.48651960784313725,0.48651960784313725
3,3,candidate,0.0,sample_cosine,31433,0.9473039215686274,0.9473039215686274
4,3,candidate,0.0,sample_cosine,31433,0.5686274509803921,0.5686274509803921
5,3,candidate,0.0,sample_cosine,31433,1.0,1.0
6,3,candidate,0.5882352941176471,sample_cosine,31433,0.0,0.5882352941176471
7,3,candidate,0.07720588235294118,sample_cosine,31433,0.0,0.07720588235294118
8,3,candidate,0.06004901960784314,sample_cosine,31433,0.0,0.06004901960784314
9,3,candidate,0.0,sample_cosine,31433,0.8627450980392157,0.8627450980392157
10,3,candidate,0.0,sample_cosine,31433,1.0,1.0
11,3,candidate,0.0,sample_cosine,31433,0.9448529411764706,0.9448529411764706
12,3,candidate,0.0,sample_cosine,31433,1.0,1.0
13,3,candidate,0.0,sample_cosine,31433,0.9803921568627451,0.9803921568627451
14,3,candidate,0.0,sample_cosine,31433,0.741421568627451,0.741421568627451
15,3,candidate,0.0,sample_cosine,31433,1.0,1.0
16,3,candidate,0.0,sample_cosine,31433,0.9803921568627451,0.9803921568627451
17,3,candidate,0.0392156862745098,sample_cosine,31433,0.8259803921568627,0.8651960784313726
18,3,candidate,0.0,sample_cosine,31433,0.0,0.0
19,3,candidate,0.11764705882352941,sample_cosine,31433,0.0,0.11764705882352941
20,3,candidate,0.0,sample_cosine,31433,1.0,1.0
21,3,candidate,0.0,sample_cosine,31433,0.058823529411764705,0.058823529411764705
22,3,candidate,0.0,sample_cosine,31433,1.0,1.0
0,0,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
1,0,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
2,0,candidate,0.991421568627451,v_prediction_cosine,31431,0.0012254901960784314,0.9926470588235294
3,0,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0012254901960784314,0.9963235294117647
4,0,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0012254901960784314,0.9963235294117647
5,0,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0024509803921568627,0.9987745098039216
6,0,candidate,0.9901960784313726,v_prediction_cosine,31431,0.0024509803921568627,0.9926470588235294
7,0,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
8,0,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
9,0,candidate,0.9901960784313726,v_prediction_cosine,31431,0.007352941176470588,0.9975490196078431
10,0,candidate,0.991421568627451,v_prediction_cosine,31431,0.0024509803921568627,0.9938725490196079
11,0,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0012254901960784314,0.9963235294117647
12,0,candidate,0.991421568627451,v_prediction_cosine,31431,0.007352941176470588,0.9987745098039216
13,0,candidate,0.9926470588235294,v_prediction_cosine,31431,0.004901960784313725,0.9975490196078431
14,0,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
15,0,candidate,0.991421568627451,v_prediction_cosine,31431,0.003676470588235294,0.9950980392156863
16,0,candidate,0.9889705882352942,v_prediction_cosine,31431,0.003676470588235294,0.9926470588235294
17,0,candidate,0.9950980392156863,v_prediction_cosine,31431,0.003676470588235294,0.9987745098039216
18,0,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
19,0,candidate,0.9963235294117647,v_prediction_cosine,31431,0.003676470588235294,1.0
20,0,candidate,0.9926470588235294,v_prediction_cosine,31431,0.0024509803921568627,0.9950980392156863
21,0,candidate,0.9926470588235294,v_prediction_cosine,31431,0.0012254901960784314,0.9938725490196079
22,0,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
0,1,candidate,1.0,v_prediction_cosine,31431,0.0,1.0
1,1,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
2,1,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0012254901960784314,0.9975490196078431
3,1,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0012254901960784314,0.9963235294117647
4,1,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
5,1,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0024509803921568627,0.9975490196078431
6,1,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
7,1,candidate,0.9840686274509803,v_prediction_cosine,31431,0.006127450980392157,0.9901960784313726
8,1,candidate,0.9926470588235294,v_prediction_cosine,31431,0.0,0.9926470588235294
9,1,candidate,0.9926470588235294,v_prediction_cosine,31431,0.004901960784313725,0.9975490196078431
10,1,candidate,0.9926470588235294,v_prediction_cosine,31431,0.003676470588235294,0.9963235294117647
11,1,candidate,0.9877450980392157,v_prediction_cosine,31431,0.00857843137254902,0.9963235294117647
12,1,candidate,0.9840686274509803,v_prediction_cosine,31431,0.006127450980392157,0.9901960784313726
13,1,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
14,1,candidate,0.9901960784313726,v_prediction_cosine,31431,0.004901960784313725,0.9950980392156863
15,1,candidate,0.991421568627451,v_prediction_cosine,31431,0.003676470588235294,0.9950980392156863
16,1,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0024509803921568627,0.9975490196078431
17,1,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0012254901960784314,0.9987745098039216
18,1,candidate,0.991421568627451,v_prediction_cosine,31431,0.0,0.991421568627451
19,1,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0,0.9950980392156863
20,1,candidate,1.0,v_prediction_cosine,31431,0.0,1.0
21,1,candidate,0.9987745098039216,v_prediction_cosine,31431,0.0,0.9987745098039216
22,1,candidate,0.9987745098039216,v_prediction_cosine,31431,0.0,0.9987745098039216
0,2,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0,0.9950980392156863
1,2,candidate,0.991421568627451,v_prediction_cosine,31431,0.0024509803921568627,0.9938725490196079
2,2,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
3,2,candidate,0.9926470588235294,v_prediction_cosine,31431,0.0012254901960784314,0.9938725490196079
4,2,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0024509803921568627,0.9975490196078431
5,2,candidate,0.991421568627451,v_prediction_cosine,31431,0.0012254901960784314,0.9926470588235294
6,2,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0012254901960784314,0.9987745098039216
7,2,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
8,2,candidate,0.9926470588235294,v_prediction_cosine,31431,0.0024509803921568627,0.9950980392156863
9,2,candidate,0.9938725490196079,v_prediction_cosine,31431,0.003676470588235294,0.9975490196078431
10,2,candidate,0.9852941176470589,v_prediction_cosine,31431,0.007352941176470588,0.9926470588235294
11,2,candidate,0.9889705882352942,v_prediction_cosine,31431,0.007352941176470588,0.9963235294117647
12,2,candidate,0.9877450980392157,v_prediction_cosine,31431,0.003676470588235294,0.991421568627451
13,2,candidate,0.9926470588235294,v_prediction_cosine,31431,0.003676470588235294,0.9963235294117647
14,2,candidate,0.9926470588235294,v_prediction_cosine,31431,0.003676470588235294,0.9963235294117647
15,2,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
16,2,candidate,0.9889705882352942,v_prediction_cosine,31431,0.006127450980392157,0.9950980392156863
17,2,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
18,2,candidate,0.9877450980392157,v_prediction_cosine,31431,0.0,0.9877450980392157
19,2,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
20,2,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
21,2,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0012254901960784314,0.9975490196078431
22,2,candidate,0.9987745098039216,v_prediction_cosine,31431,0.0,0.9987745098039216
0,3,candidate,0.9950980392156863,v_prediction_cosine,31431,0.0012254901960784314,0.9963235294117647
1,3,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
2,3,candidate,0.991421568627451,v_prediction_cosine,31431,0.0,0.991421568627451
3,3,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0,0.9963235294117647
4,3,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
5,3,candidate,0.9865196078431373,v_prediction_cosine,31431,0.004901960784313725,0.991421568627451
6,3,candidate,0.9889705882352942,v_prediction_cosine,31431,0.0024509803921568627,0.991421568627451
7,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0012254901960784314,0.9950980392156863
8,3,candidate,0.991421568627451,v_prediction_cosine,31431,0.0012254901960784314,0.9926470588235294
9,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
10,3,candidate,0.9877450980392157,v_prediction_cosine,31431,0.00980392156862745,0.9975490196078431
11,3,candidate,0.9901960784313726,v_prediction_cosine,31431,0.006127450980392157,0.9963235294117647
12,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
13,3,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0024509803921568627,0.9987745098039216
14,3,candidate,0.9926470588235294,v_prediction_cosine,31431,0.003676470588235294,0.9963235294117647
15,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0024509803921568627,0.9963235294117647
16,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.003676470588235294,0.9975490196078431
17,3,candidate,0.9963235294117647,v_prediction_cosine,31431,0.0012254901960784314,0.9975490196078431
18,3,candidate,0.9938725490196079,v_prediction_cosine,31431,0.0,0.9938725490196079
19,3,candidate,0.9987745098039216,v_prediction_cosine,31431,0.0012254901960784314,1.0
20,3,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
21,3,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0012254901960784314,0.9987745098039216
22,3,candidate,0.9975490196078431,v_prediction_cosine,31431,0.0,0.9975490196078431
0,0,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0024509803921568627,0.9987745098039216
1,0,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
2,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
3,0,candidate,0.991421568627451,v_prediction_cosine,31432,0.0012254901960784314,0.9926470588235294
4,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
5,0,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0012254901960784314,0.9938725490196079
6,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0012254901960784314,0.9950980392156863
7,0,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0,0.9975490196078431
8,0,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0,0.9963235294117647
9,0,candidate,0.9963235294117647,v_prediction_cosine,31432,0.003676470588235294,1.0
10,0,candidate,0.9926470588235294,v_prediction_cosine,31432,0.003676470588235294,0.9963235294117647
11,0,candidate,0.9950980392156863,v_prediction_cosine,31432,0.003676470588235294,0.9987745098039216
12,0,candidate,0.9926470588235294,v_prediction_cosine,31432,0.004901960784313725,0.9975490196078431
13,0,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0024509803921568627,0.9987745098039216
14,0,candidate,0.9926470588235294,v_prediction_cosine,31432,0.003676470588235294,0.9963235294117647
15,0,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0012254901960784314,0.9963235294117647
16,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
17,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.003676470588235294,0.9975490196078431
18,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
19,0,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0024509803921568627,0.9963235294117647
20,0,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0024509803921568627,1.0
21,0,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0,0.9963235294117647
22,0,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0012254901960784314,0.9963235294117647
0,1,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
1,1,candidate,0.9987745098039216,v_prediction_cosine,31432,0.0,0.9987745098039216
2,1,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0,0.9926470588235294
3,1,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
4,1,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0,0.9975490196078431
5,1,candidate,0.9901960784313726,v_prediction_cosine,31432,0.006127450980392157,0.9963235294117647
6,1,candidate,0.9901960784313726,v_prediction_cosine,31432,0.0012254901960784314,0.991421568627451
7,1,candidate,0.991421568627451,v_prediction_cosine,31432,0.0012254901960784314,0.9926470588235294
8,1,candidate,0.9889705882352942,v_prediction_cosine,31432,0.0024509803921568627,0.991421568627451
9,1,candidate,0.9852941176470589,v_prediction_cosine,31432,0.00980392156862745,0.9950980392156863
10,1,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0024509803921568627,0.9975490196078431
11,1,candidate,0.9926470588235294,v_prediction_cosine,31432,0.003676470588235294,0.9963235294117647
12,1,candidate,0.9901960784313726,v_prediction_cosine,31432,0.007352941176470588,0.9975490196078431
13,1,candidate,0.9901960784313726,v_prediction_cosine,31432,0.006127450980392157,0.9963235294117647
14,1,candidate,0.9889705882352942,v_prediction_cosine,31432,0.00980392156862745,0.9987745098039216
15,1,candidate,0.9926470588235294,v_prediction_cosine,31432,0.003676470588235294,0.9963235294117647
16,1,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
17,1,candidate,0.9901960784313726,v_prediction_cosine,31432,0.0024509803921568627,0.9926470588235294
18,1,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0,0.9963235294117647
19,1,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0012254901960784314,0.9975490196078431
20,1,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0024509803921568627,0.9975490196078431
21,1,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0024509803921568627,0.9987745098039216
22,1,candidate,0.9987745098039216,v_prediction_cosine,31432,0.0,0.9987745098039216
0,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0012254901960784314,0.9963235294117647
1,2,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0012254901960784314,0.9950980392156863
2,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
3,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
4,2,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0012254901960784314,0.9950980392156863
5,2,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0024509803921568627,0.9963235294117647
6,2,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0012254901960784314,0.9950980392156863
7,2,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
8,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
9,2,candidate,0.9877450980392157,v_prediction_cosine,31432,0.0012254901960784314,0.9889705882352942
10,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0012254901960784314,0.9963235294117647
11,2,candidate,0.9926470588235294,v_prediction_cosine,31432,0.004901960784313725,0.9975490196078431
12,2,candidate,0.9840686274509803,v_prediction_cosine,31432,0.00980392156862745,0.9938725490196079
13,2,candidate,0.991421568627451,v_prediction_cosine,31432,0.0012254901960784314,0.9926470588235294
14,2,candidate,0.9926470588235294,v_prediction_cosine,31432,0.004901960784313725,0.9975490196078431
15,2,candidate,0.991421568627451,v_prediction_cosine,31432,0.0024509803921568627,0.9938725490196079
16,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0012254901960784314,0.9963235294117647
17,2,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0012254901960784314,0.9975490196078431
18,2,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
19,2,candidate,0.9987745098039216,v_prediction_cosine,31432,0.0012254901960784314,1.0
20,2,candidate,1.0,v_prediction_cosine,31432,0.0,1.0
21,2,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0,0.9926470588235294
22,2,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
0,3,candidate,0.9938725490196079,v_prediction_cosine,31432,0.003676470588235294,0.9975490196078431
1,3,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
2,3,candidate,1.0,v_prediction_cosine,31432,0.0,1.0
3,3,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0012254901960784314,0.9938725490196079
4,3,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
5,3,candidate,0.9938725490196079,v_prediction_cosine,31432,0.003676470588235294,0.9975490196078431
6,3,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
7,3,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0012254901960784314,0.9938725490196079
8,3,candidate,0.9901960784313726,v_prediction_cosine,31432,0.0,0.9901960784313726
9,3,candidate,0.9938725490196079,v_prediction_cosine,31432,0.003676470588235294,0.9975490196078431
10,3,candidate,0.9865196078431373,v_prediction_cosine,31432,0.006127450980392157,0.9926470588235294
11,3,candidate,0.9877450980392157,v_prediction_cosine,31432,0.006127450980392157,0.9938725490196079
12,3,candidate,0.9889705882352942,v_prediction_cosine,31432,0.0024509803921568627,0.991421568627451
13,3,candidate,0.9926470588235294,v_prediction_cosine,31432,0.004901960784313725,0.9975490196078431
14,3,candidate,0.9865196078431373,v_prediction_cosine,31432,0.004901960784313725,0.991421568627451
15,3,candidate,0.9975490196078431,v_prediction_cosine,31432,0.0012254901960784314,0.9987745098039216
16,3,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0024509803921568627,0.9950980392156863
17,3,candidate,0.9963235294117647,v_prediction_cosine,31432,0.0024509803921568627,0.9987745098039216
18,3,candidate,0.9938725490196079,v_prediction_cosine,31432,0.0,0.9938725490196079
19,3,candidate,1.0,v_prediction_cosine,31432,0.0,1.0
20,3,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
21,3,candidate,0.9950980392156863,v_prediction_cosine,31432,0.0,0.9950980392156863
22,3,candidate,0.9926470588235294,v_prediction_cosine,31432,0.0012254901960784314,0.9938725490196079
0,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0012254901960784314,0.9963235294117647
1,0,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0012254901960784314,0.9938725490196079
2,0,candidate,0.9938725490196079,v_prediction_cosine,31433,0.0012254901960784314,0.9950980392156863
3,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0012254901960784314,0.9975490196078431
4,0,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0012254901960784314,0.9987745098039216
5,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0,0.9950980392156863
6,0,candidate,0.9938725490196079,v_prediction_cosine,31433,0.0,0.9938725490196079
7,0,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0,0.9926470588235294
8,0,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0024509803921568627,0.9950980392156863
9,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0012254901960784314,0.9975490196078431
10,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0024509803921568627,0.9975490196078431
11,0,candidate,0.9889705882352942,v_prediction_cosine,31433,0.003676470588235294,0.9926470588235294
12,0,candidate,0.9791666666666666,v_prediction_cosine,31433,0.00857843137254902,0.9877450980392157
13,0,candidate,0.9901960784313726,v_prediction_cosine,31433,0.003676470588235294,0.9938725490196079
14,0,candidate,0.991421568627451,v_prediction_cosine,31433,0.003676470588235294,0.9950980392156863
15,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.004901960784313725,1.0
16,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0,0.9950980392156863
17,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0024509803921568627,0.9987745098039216
18,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
19,0,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0012254901960784314,0.9963235294117647
20,0,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0,0.9975490196078431
21,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
22,0,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
0,1,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
1,1,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0012254901960784314,0.9987745098039216
2,1,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0,0.9975490196078431
3,1,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0012254901960784314,0.9975490196078431
4,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0012254901960784314,0.9938725490196079
5,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.004901960784313725,0.9975490196078431
6,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0,0.9926470588235294
7,1,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0012254901960784314,0.9975490196078431
8,1,candidate,0.991421568627451,v_prediction_cosine,31433,0.0012254901960784314,0.9926470588235294
9,1,candidate,0.9950980392156863,v_prediction_cosine,31433,0.0024509803921568627,0.9975490196078431
10,1,candidate,0.9877450980392157,v_prediction_cosine,31433,0.006127450980392157,0.9938725490196079
11,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.004901960784313725,0.9975490196078431
12,1,candidate,0.991421568627451,v_prediction_cosine,31433,0.006127450980392157,0.9975490196078431
13,1,candidate,0.9865196078431373,v_prediction_cosine,31433,0.007352941176470588,0.9938725490196079
14,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.003676470588235294,0.9963235294117647
15,1,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0012254901960784314,0.9975490196078431
16,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0012254901960784314,0.9938725490196079
17,1,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
18,1,candidate,0.9926470588235294,v_prediction_cosine,31433,0.0,0.9926470588235294
19,1,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0,0.9975490196078431
20,1,candidate,1.0,v_prediction_cosine,31433,0.0,1.0
21,1,candidate,0.991421568627451,v_prediction_cosine,31433,0.003676470588235294,0.9950980392156863
22,1,candidate,0.9987745098039216,v_prediction_cosine,31433,0.0,0.9987745098039216
0,2,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0,0.9975490196078431
1,2,candidate,0.9938725490196079,v_prediction_cosine,31433,0.0,0.9938725490196079
2,2,candidate,0.991421568627451,v_prediction_cosine,31433,0.0012254901960784314,0.9926470588235294
3,2,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
4,2,candidate,0.9975490196078431,v_prediction_cosine,31433,0.0,0.9975490196078431
5,2,candidate,0.991421568627451,v_prediction_cosine,31433,0.0024509803921568627,0.9938725490196079
6,2,candidate,0.9938725490196079,v_prediction_cosine,31433,0.0024509803921568627,0.9963235294117647
7,2,candidate,0.9963235294117647,v_prediction_cosine,31433,0.0,0.9963235294117647
8,2,candidate,0.991421568627451,v_prediction_cosine,31433,0.0,0.991421568627451
