bad_segment_constraint_count_max,bad_segment_constraint_count_mean,bad_segment_constraint_count_p50,bad_segment_constraint_count_p90,bad_segment_constraint_count_p95,bad_segment_constraint_count_p99,chain_family_failure_rate,chain_family_score_max,chain_family_score_mean,chain_family_score_p50,chain_family_score_p90,chain_family_score_p95,chain_family_score_p99,chain_ratio_target_max,chain_ratio_target_mean,chain_ratio_target_p50,chain_ratio_target_p90,chain_ratio_target_p95,chain_ratio_target_p99,config,coordinate_failure_rate,edge_vector_rmse_max,edge_vector_rmse_mean,edge_vector_rmse_p50,edge_vector_rmse_p90,edge_vector_rmse_p95,edge_vector_rmse_p99,failed_category_count_max,failed_category_count_mean,failed_category_count_p50,failed_category_count_p90,failed_category_count_p95,failed_category_count_p99,final_ordered_rmse_max,final_ordered_rmse_mean,final_ordered_rmse_p50,final_ordered_rmse_p90,final_ordered_rmse_p95,final_ordered_rmse_p99,gross_compression_fraction_center,gross_stretch_fraction_center,quaternion_failure_rate,quaternion_norm_max,quaternion_norm_mean,quaternion_norm_p50,quaternion_norm_p90,quaternion_norm_p95,quaternion_norm_p99,query_count,query_has_valid_candidate_rate,sample_count,sample_validity_rate,segment_element_score_max,segment_element_score_mean,segment_element_score_p50,segment_element_score_p90,segment_element_score_p95,segment_element_score_p99,segment_family_failure_rate,segment_family_score_max,segment_family_score_mean,segment_family_score_p50,segment_family_score_p90,segment_family_score_p95,segment_family_score_p99,segment_ratio_center_max,segment_ratio_center_mean,segment_ratio_center_p50,segment_ratio_center_p90,segment_ratio_center_p95,segment_ratio_center_p99,segment_ratio_target_max,segment_ratio_target_mean,segment_ratio_target_p50,segment_ratio_target_p90,segment_ratio_target_p95,segment_ratio_target_p99,start_mode,timestep,trajectory_ordered_rmse_max,trajectory_ordered_rmse_mean,trajectory_ordered_rmse_p50,trajectory_ordered_rmse_p90,trajectory_ordered_rmse_p95,trajectory_ordered_rmse_p99
0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.5642700195312,735.5303573608398,726.8456420898438,845.9431762695312,858.7277526855469,861.7969665527344,0.512376070022583,0.30780961900018156,0.3180023282766342,0.44665580689907075,0.4711508810520171,0.5118285024166107,ordered_edge,0.0,0.013047649525105953,0.01012416125740856,0.009920734446495771,0.012077894061803818,0.01250420045107603,0.012938959710299968,1.0,1.0,1.0,1.0,1.0,1.0,0.30737045407295227,0.14918465027585626,0.12804438173770905,0.22193891555070877,0.2671765014529228,0.29933166354894636,0.40285326086956524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.28341674804688,98.26514214406843,99.99429702758789,126.849373626709,130.98822097778321,136.71581253051758,0.0,140.28341674804688,133.70675373077393,134.1342315673828,139.55010223388672,140.21820831298828,140.27037506103517,0.8364019393920898,0.3053053524212294,0.29297827184200287,0.5243806660175325,0.5737225681543351,0.6760745614767074,1.183879017829895,0.3094739409077548,0.29486608505249023,0.5277117311954499,0.5821381628513336,0.702421998977661,pure_noise,0,0.3041803240776062,0.1474563078954816,0.12443366646766663,0.21713262796401978,0.2664395421743393,0.2966321676969528
2.0,0.1875,0.0,0.5,1.25,1.8499999999999996,1.0,598.8170166015625,436.5232963562012,453.2140655517578,547.6757507324219,561.2106781005859,591.2957489013671,0.9851060509681702,0.6277722525410354,0.6186633706092834,0.759106719493866,0.8026809900999069,0.9237763011455533,ordered_edge_temporal,0.0,0.015631813555955887,0.011966005840804428,0.01158148655667901,0.013521438930183649,0.014624419156461954,0.0154303346760571,2.0,1.125,1.0,1.5,2.0,2.0,0.2306232750415802,0.15356863616034389,0.1585988700389862,0.20510169863700867,0.21169866994023323,0.2268383540213108,0.12296195652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,203.66912841796875,62.69082635867855,63.280487060546875,110.65248413085939,120.1674530029297,134.14878311157227,0.125,203.66912841796875,137.6779670715332,133.86470794677734,142.68133544921875,160.6985321044922,195.07500915527342,2.4401886463165283,0.6221627111751687,0.5734971165657043,1.0795551657676696,1.2336398363113408,1.5970888018608091,3.2261414527893066,0.6314187336943375,0.575441837310791,1.0966371655464175,1.270323234796524,1.6599740600585935,truth_noised,99,0.218226820230484,0.1496325572952628,0.1563982516527176,0.20319204777479172,0.20738205686211586,0.21605786755681036
0.0,0.0,0.0,0.0,0.0,0.0,1.0,909.9502563476562,805.3044471740723,824.5202331542969,873.5670776367188,909.5359344482422,909.8673919677734,0.3856903910636902,0.23920151870697737,0.2353375107049942,0.30884958803653717,0.3379814356565474,0.38443510115146634,ordered_edge_temporal,0.0,0.011065500788390636,0.010156485717743635,0.010184579994529486,0.010820313356816769,0.01089321356266737,0.011031043343245983,1.0,1.0,1.0,1.0,1.0,1.0,0.24663588404655457,0.14600342512130737,0.15232305973768234,0.1863190084695816,0.20763399451971054,0.23883550614118573,0.5849184782608695,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.94187927246094,107.90388563145761,109.77694702148438,129.93382110595704,133.63274459838868,138.88417541503907,0.0,140.94187927246094,137.81628322601318,138.1861801147461,140.45384216308594,140.6819839477539,140.88990020751953,0.6968472599983215,0.2371693564287536,0.22376614063978195,0.4183370828628542,0.4691938951611519,0.5540453982353211,0.9657143950462341,0.24025891241288502,0.2257666066288948,0.42550495266914373,0.4783556535840035,0.5968397361040113,truth_noised,90,0.24548085033893585,0.14331048261374235,0.1445639282464981,0.18450050801038742,0.20956898853182793,0.23829847797751424
0.0,0.0,0.0,0.0,0.0,0.0,1.0,927.24267578125,811.9028701782227,818.8992919921875,913.0180358886719,926.5888977050781,927.1119201660156,0.39435485005378723,0.23666106164455414,0.22383766621351242,0.32312081158161166,0.3543477594852446,0.3933991414308548,ordered_edge_temporal,0.0,0.011828726157546043,0.01022765296511352,0.010145367588847876,0.011406001169234514,0.011597027303650975,0.01178238638676703,1.0,1.0,1.0,1.0,1.0,1.0,0.2866344153881073,0.14792678877711296,0.1304088458418846,0.21216481178998947,0.2470136508345604,0.2787102624773979,0.5733695652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.57666015625,108.2582305021908,109.49708557128906,128.37623138427736,132.24530792236328,136.90379852294922,0.0,140.57666015625,136.50826835632324,137.9498519897461,140.2769317626953,140.45848846435547,140.5530258178711,0.7078576683998108,0.23466282376403283,0.22601446509361267,0.3844480872154236,0.4445655897259713,0.5374149018526077,0.8521161079406738,0.23776684886188773,0.229098342359066,0.3929636031389237,0.44946077167987825,0.5554894214868544,truth_noised,75,0.284225195646286,0.1462427512742579,0.12425512447953224,0.2071838453412056,0.2466137520968914,0.2767029069364071
0.0,0.0,0.0,0.0,0.0,0.0,1.0,867.6480712890625,744.0028228759766,751.1796264648438,866.9224853515625,867.1361083984375,867.5456787109375,0.48166754841804504,0.29996489360928535,0.28026774525642395,0.46361813247203826,0.4722622588276863,0.4803837010264397,ordered_edge_temporal,0.0,0.01303792092949152,0.010230209154542536,0.00994038861244917,0.012344952672719955,0.012718625599518418,0.0129740618634969,1.0,1.0,1.0,1.0,1.0,1.0,0.3069695234298706,0.14830655744299293,0.11739495769143105,0.22385430335998535,0.26684291660785675,0.2989442020654678,0.4171195652173913,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.6148681640625,99.3780817700469,100.92964553833008,126.36921768188478,130.92919311523437,137.00934280395506,0.0,140.6148681640625,132.36459112167358,135.8142318725586,139.64166259765625,139.9051170349121,140.47291793823243,0.7540348768234253,0.29743819774581504,0.286390945315361,0.5029207289218903,0.5646426767110825,0.6616867077350616,1.1086604595184326,0.3015034899853281,0.2897089570760727,0.5117835164070129,0.5724587947130204,0.6864683300256729,truth_noised,50,0.3041473925113678,0.14675066620111465,0.11703157052397728,0.2185709998011589,0.26604603230953217,0.29652712047100066
0.0,0.0,0.0,0.0,0.0,0.0,1.0,867.7034912109375,749.1043167114258,732.7147521972656,864.5032043457031,867.0329132080078,867.5693756103516,0.44966334104537964,0.29295897763222456,0.2871735095977783,0.4159713000059128,0.4461320236325264,0.44864340156316757,ordered_edge_temporal,0.0,0.012662725523114204,0.010133641451830044,0.009896979201585054,0.012071304023265839,0.0123779671266675,0.012605773843824863,1.0,1.0,1.0,1.0,1.0,1.0,0.30345848202705383,0.1469040820375085,0.11936222016811371,0.21978266537189484,0.2635706588625908,0.2954809173941612,0.40421195652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.1792755126953,100.3589196982591,101.56612014770508,127.46528854370118,131.9544807434082,136.90537475585938,0.0,140.1792755126953,132.47446060180664,135.44776153564453,139.89022064208984,140.02998733520508,140.14941787719727,0.75196373462677,0.2905043738694234,0.2820352762937546,0.4936302274465562,0.5444707334041596,0.6579070603847503,1.161136269569397,0.2946671426059607,0.2853439152240753,0.499468407034874,0.5518929779529572,0.6685175776481628,truth_noised,25,0.3001136779785156,0.14523675898090005,0.11712835729122162,0.2175450474023819,0.26218243688344955,0.2925274297595024
0.0,0.0,0.0,0.0,0.0,0.0,1.0,879.4180297851562,756.55712890625,736.5722045898438,871.759765625,878.1348724365234,879.1613983154297,0.4551105201244354,0.29083555936813354,0.2844647169113159,0.4186497747898102,0.44697349518537516,0.454851813018322,ordered_edge_temporal,0.0,0.012732739560306072,0.010145849664695561,0.009952662512660027,0.012021725997328758,0.01236598938703537,0.012659389525651932,1.0,1.0,1.0,1.0,1.0,1.0,0.3024359345436096,0.14713100949302316,0.12071346491575241,0.21921474486589432,0.26262063160538673,0.294472873955965,0.42866847826086957,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,141.14596557617188,100.65601035304691,101.81688690185547,127.1885124206543,131.00492630004882,136.40981307983398,0.0,141.14596557617188,134.02895259857178,134.87528228759766,139.9464340209961,140.75080108642578,141.06693267822266,0.7305455803871155,0.2884037918736241,0.28029070794582367,0.497415241599083,0.5432421833276749,0.6533859205245971,1.1776340007781982,0.29236730442536774,0.281817689538002,0.5031005680561066,0.5515432894229889,0.6721854138374328,truth_noised,10,0.29897114634513855,0.14530562423169613,0.11802981421351433,0.21678638458251953,0.2610705941915512,0.29139103591442106
0.0,0.0,0.0,0.0,0.0,0.0,1.0,874.99462890625,750.7703514099121,732.8091430664062,861.5257263183594,873.5218658447266,874.7000762939454,0.46508991718292236,0.29448762570973486,0.2946949303150177,0.4186622887849808,0.44496195614337913,0.4648951405286789,ordered_edge_temporal,0.0,0.012764095328748226,0.010162714374018833,0.009990639053285122,0.01201537810266018,0.012377982260659337,0.012686872715130448,1.0,1.0,1.0,1.0,1.0,1.0,0.3020366132259369,0.14720018859952688,0.12120472267270088,0.21898391842842102,0.26220888271927834,0.2940710671246052,0.41847826086956524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.51254272460938,100.1449504080026,101.87065124511719,127.5892578125,132.0090461730957,136.7174053955078,0.0,140.51254272460938,134.84307479858398,134.71666717529297,139.5527572631836,140.17751693725586,140.44553756713867,0.7710227966308594,0.2920167019493301,0.2798081189393997,0.5033441662788392,0.5532160371541978,0.6677709227800369,1.130277156829834,0.2959995346989118,0.2806728035211563,0.5079072058200838,0.5590998858213425,0.6786966669559478,truth_noised,0,0.2987140715122223,0.14532884303480387,0.118315689265728,0.2166411355137825,0.26078907772898674,0.29112907275557515
2.0,0.1875,0.0,0.5,1.25,1.8499999999999996,1.0,598.6316528320312,436.5280113220215,453.0184020996094,547.6111450195312,561.0167083740234,591.1086639404297,0.985376238822937,0.627784725278616,0.618680477142334,0.7590820312500001,0.8026202082633972,0.9240123552083966,ordered_edge_temporal,0.0,0.015633992850780487,0.011968977691140026,0.011583078652620316,0.013523716479539871,0.014625300653278828,0.015432254411280155,2.0,1.125,1.0,1.5,2.0,2.0,0.23075729608535767,0.1537206880748272,0.15880218148231506,0.20531687140464783,0.211851354688406,0.22697610780596733,0.12296195652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,203.64111328125,62.68768354134796,63.274667739868164,110.71242904663087,120.11317367553713,134.19285690307618,0.125,203.64111328125,137.67933464050293,133.84812927246094,142.68685150146484,160.65955352783203,195.04480133056637,2.439990520477295,0.6221750087658976,0.5733062028884888,1.0797154784202576,1.2338712334632878,1.596870992183685,3.2274677753448486,0.6314335774463278,0.5768842399120331,1.0962735891342166,1.2706972062587738,1.660453187227249,pure_noise,99,0.21835732460021973,0.14977925270795822,0.15660104900598526,0.2034018114209175,0.20761172473430634,0.21620820462703705
0.0,0.0,0.0,0.0,0.0,0.0,1.0,909.9501953125,805.3033981323242,824.5231323242188,873.5651550292969,909.5347747802734,909.8671112060547,0.38568952679634094,0.23920313664712012,0.23533950746059418,0.30885562896728513,0.3379841804504393,0.384434218108654,ordered_edge_temporal,0.0,0.011065604165196419,0.01015654788352549,0.010184654500335455,0.010820346418768167,0.010893253376707435,0.011031134007498621,1.0,1.0,1.0,1.0,1.0,1.0,0.24664351344108582,0.1460074558854103,0.15232880413532257,0.18632375448942184,0.20764058455824852,0.23884292766451834,0.5849184782608695,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.94094848632812,107.90366048139074,109.77668380737305,129.93328247070312,133.63488998413087,138.88588195800781,0.0,140.94094848632812,137.8160171508789,138.18504333496094,140.45429229736328,140.68203735351562,140.88916625976563,0.6968391537666321,0.23717094936158822,0.22376801073551178,0.418348151445389,0.46919512599706653,0.5540426069498062,0.9656723141670227,0.2402605158539423,0.22577136009931564,0.42551548480987555,0.4783698126673699,0.5968497937917707,pure_noise,90,0.24548828601837158,0.14331428799778223,0.1445692852139473,0.18450579792261124,0.20957540720701218,0.23830571025609967
0.0,0.0,0.0,0.0,0.0,0.0,1.0,927.2388305664062,811.899829864502,818.899169921875,913.0143127441406,926.5856475830078,927.1081939697266,0.39435306191444397,0.2366638199891895,0.2238362357020378,0.3231266349554062,0.3543573677539824,0.3933980479836464,ordered_edge_temporal,0.0,0.011828847229480743,0.010227723920252174,0.010145474225282669,0.011406029108911753,0.011597092496231198,0.011782496282830835,1.0,1.0,1.0,1.0,1.0,1.0,0.28664371371269226,0.14793217787519097,0.1304139494895935,0.21217062324285507,0.2470218539237976,0.2787193417549133,0.5733695652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.57647705078125,108.25784531106119,109.49865341186523,128.37876281738284,132.24601974487305,136.90186508178712,0.0,140.57647705078125,136.50750255584717,137.94966888427734,140.27655029296875,140.45787048339844,140.5527557373047,0.7078530192375183,0.2346655482982422,0.22600343823432922,0.3844585031270981,0.4445690110325814,0.5374244338274001,0.8521372079849243,0.2377695812642544,0.22909162938594818,0.3929739713668824,0.4494672372937203,0.5554883491992949,pure_noise,75,0.28423425555229187,0.1462477706372738,0.12426113337278366,0.20718953013420105,0.24662182852625847,0.27671177014708515
0.0,0.0,0.0,0.0,0.0,0.0,1.0,867.6456298828125,744.001594543457,751.1800537109375,866.9242858886719,867.1348571777344,867.5434753417969,0.4816792905330658,0.2999653844162822,0.2802679091691971,0.46363036036491395,0.4722527876496315,0.48039587497711184,ordered_edge_temporal,0.0,0.013038033619523048,0.010230302897980437,0.009940658695995808,0.012344982009381056,0.01271868939511478,0.012974164774641394,1.0,1.0,1.0,1.0,1.0,1.0,0.30697718262672424,0.14831288810819387,0.11740313470363617,0.22385969012975693,0.2668498605489731,0.298951718211174,0.4171195652173913,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.61265563964844,99.37801505171734,100.93021392822266,126.3677734375,130.93029556274413,137.00922790527343,0.0,140.61265563964844,132.36474180221558,135.8139190673828,139.64309692382812,139.90790557861328,140.4717056274414,0.7540378570556641,0.29743867134453944,0.2863869071006775,0.5029205679893494,0.5646496951580048,0.6616686487197875,1.1086525917053223,0.3015039331528343,0.28970931470394135,0.5117899119853974,0.5724503576755524,0.6864799225330352,pure_noise,50,0.3041548728942871,0.14675652561709285,0.11703650280833244,0.2185763493180275,0.2660529986023903,0.2965344980359077
0.0,0.0,0.0,0.0,0.0,0.0,1.0,867.7005615234375,749.1042251586914,732.7168579101562,864.50341796875,867.0302581787109,867.5665008544922,0.4496738612651825,0.2929579238407314,0.2871776819229126,0.41598340272903445,0.44612865447998046,0.44865270137786867,ordered_edge_temporal,0.0,0.012662832625210285,0.010133736854186282,0.009897102601826191,0.0120713384822011,0.012378033716231585,0.012605872843414545,1.0,1.0,1.0,1.0,1.0,1.0,0.3034663200378418,0.14691044064238667,0.11937111243605614,0.21978804469108582,0.2635776922106743,0.2954885944724083,0.40421195652173914,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.17950439453125,100.35906913746958,101.56826400756836,127.46651229858398,131.95648651123048,136.90479064941405,0.0,140.17950439453125,132.4732723236084,135.44896697998047,139.889404296875,140.02944946289062,140.1494934082031,0.7519518136978149,0.2905033176888853,0.2820400893688202,0.4936342865228654,0.5444832682609559,0.6579057532548904,1.1611275672912598,0.29466609924059844,0.2853411138057709,0.49947594404220585,0.5518927842378617,0.6684925383329391,pure_noise,25,0.30012133717536926,0.14524266170337796,0.11713643744587898,0.21755246073007584,0.2621895372867584,0.2925349771976471
0.0,0.0,0.0,0.0,0.0,0.0,1.0,879.4193115234375,756.5560760498047,736.57421875,871.7567749023438,878.1346435546875,879.1623779296875,0.4551006257534027,0.29083485109731555,0.28446830809116364,0.4186610341072083,0.44698517769575113,0.45484486639499666,ordered_edge_temporal,0.0,0.012732844799757004,0.01014594323351048,0.009952785447239876,0.012021760456264019,0.012366052716970444,0.012659486383199692,1.0,1.0,1.0,1.0,1.0,1.0,0.3024439215660095,0.14713731640949845,0.12072236463427544,0.21922015398740768,0.2626277916133404,0.2944806955754757,0.42866847826086957,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,141.14659118652344,100.65611118596533,101.81820678710938,127.18925094604492,131.0049964904785,136.41256393432616,0.0,141.14659118652344,134.02846002578735,134.8749771118164,139.94676208496094,140.75064849853516,141.0674026489258,0.7305396199226379,0.2884030793110983,0.28028474748134613,0.49741359651088723,0.5432415783405304,0.6533859920501708,1.177660346031189,0.2923666084110585,0.28181612491607666,0.5030833303928376,0.551544988155365,0.6721761828660965,pure_noise,10,0.29897892475128174,0.14531149016693234,0.11803432554006577,0.21679382771253586,0.2610778138041496,0.2913987025618553
0.0,0.0,0.0,0.0,0.0,0.0,1.0,874.9967041015625,750.7697143554688,732.8110046386719,861.5238647460938,873.5226593017578,874.7018951416015,0.4650798439979553,0.2944868979975581,0.29469019174575806,0.418673500418663,0.444973836839199,0.4648880150914192,ordered_edge_temporal,0.0,0.012764199636876583,0.010162807069718838,0.00999074662104249,0.012015413492918015,0.012378044659271836,0.012686968641355633,1.0,1.0,1.0,1.0,1.0,1.0,0.3020446002483368,0.1472064801491797,0.12121361494064331,0.2189893200993538,0.2622160539031029,0.29407889097928996,0.41847826086956524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,0.0,16,0.0,140.51226806640625,100.14505414599958,101.8696403503418,127.58807678222657,132.0114303588867,136.717970123291,0.0,140.51226806640625,134.84401941299438,134.7184829711914,139.55489349365234,140.17753982543945,140.4453224182129,0.7710111737251282,0.2920159664208768,0.2798198163509369,0.5033513367176057,0.5532229542732239,0.6677813589572906,1.1302871704101562,0.29599882095625735,0.2806641012430191,0.5079074680805208,0.5591116160154342,0.6787096107006072,pure_noise,0,0.2987218499183655,0.14533470245078206,0.11832370236515999,0.21664860099554062,0.26079629734158516,0.2911367394030094
