window_idx,condition,visible_seed,window_t,source_file,baseline,action_source,future_key,primary_hidden_condition,diagnostic_hidden_condition,primary_pair,diagnostic_pair,scope,primitive,has_params,pose0_x,pose0_y,pose0_z,pose1_x,pose1_y,pose1_z,pose0_quat_norm,pose1_quat_norm,pull_xy_len,action_valid,action_repr,action_l2_to_gt,action_mae_to_gt,action_max_abs_to_gt,action_cosine_to_gt,action_norm,gt_action_norm,pose0_xy_dist_to_gt,pose0_z_abs_diff_to_gt,pose1_xy_dist_to_gt,pose1_z_abs_diff_to_gt,pull_angle_deg_to_gt,pull_len_ratio_to_gt,future_error_l2,future_error_mae,future_cosine_to_gt,action_ood_score,clip_fraction,raw_or_clipped_action_norm,gt_progress_reference_available,exec_attempted,exec_success,exec_done,exec_reward,exec_final_fraction_before,exec_final_fraction_after,exec_delta_final_fraction,exec_prefix_state_mae,exec_prefix_state_l2,exec_prefix_source,exec_prefix_detail,exec_failure_reason
0,free,1000,0,000000-9.pkl,state_action,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.668749988079071,0.40625,0.03550928086042404,0.3997460603713989,-0.016988500952720642,-0.00808842945843935,1.0,1.0,0.5014917165924684,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.668749988079071, 0.40625, 0.03550928086042404], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.3997460603713989, -0.016988500952720642, -0.00808842945843935], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,1.0000000000000002,1.665436029434204,1.665436029434204,0.0,0.0,0.0,0.0,1.2074182697257333e-06,1.0,2.746319055557251,0.05795173719525337,0.9666465954064011,nan,0.0,1.665436029434204,True,True,0,0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.003817760618403554,0.09241486340761185,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
0,free,1000,0,000000-9.pkl,state_action,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6872899532318115,0.37839624285697937,0.02587382309138775,0.38476863503456116,-0.012341138906776905,0.002450771862640977,1.0000000000000016,0.9999999403953582,0.49416075266192216,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6872899532318115, 0.37839624285697937, 0.02587382309138775], [-5.5747396032757024e-08, 6.306841715542078e-10, 2.0122752353302076e-09, 1.0]], ""pose1"": [[0.38476863503456116, -0.012341138906776905, 0.002450771862640977], [4.7320277474227623e-08, -4.955422738817106e-08, -3.4006575333478395e-08, 0.9999999403953552]]}}",0.039615657180547714,0.006156672723591328,0.02785375714302063,0.9997180127378612,1.6626561880111694,1.665436029434204,0.03345985796214927,0.009635457769036293,0.015681876281447585,0.010539201321080327,5.308760409848856,0.985381684905269,2.746319055557251,0.05795173719525337,0.9666465954064011,1.0258982181549072,0.0,1.6626561880111694,True,True,0,0,0.0,0.0,0.0,0.0,0.0038408790715038776,0.0924479067325592,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
0,free,1000,0,000000-9.pkl,state_action,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.7164256572723389,0.4130566716194153,0.01688489317893982,0.52350914478302,-0.057204511016607285,-0.001026730751618743,0.9999999403953567,1.000000000000003,0.50829357726148,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.7164256572723389, 0.4130566716194153, 0.01688489317893982], [-2.5642750145493665e-08, 3.324004538285408e-08, -3.221645883400015e-08, 0.9999999403953552]], ""pose1"": [[0.52350914478302, -0.057204511016607285, -0.001026730751618743], [4.3228297386121994e-08, -2.948286592641125e-08, -5.865037877583745e-08, 1.0]]}}",0.1401808261871338,0.017439130693674088,0.1237630844116211,0.9971085196489508,1.7209014892578125,1.665436029434204,0.04815911348395504,0.018624387681484222,0.13013311849232184,0.007061698706820607,10.1343743216681,1.0135632562691739,2.746319055557251,0.05795173719525337,0.9666465954064011,0.6918740272521973,0.0,1.7209014892578125,True,True,0,0,0.0,0.0,0.0,0.0,0.003831526031717658,0.0924254059791565,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
0,free,1000,0,000000-9.pkl,state_action,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,None,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": null}",nan,nan,nan,nan,nan,1.665436029434204,nan,nan,nan,nan,nan,nan,2.746319055557251,0.05795173719525337,0.9666465954064011,nan,nan,nan,True,True,0,0,0.0,0.0,0.0,0.0,0.0038458090275526047,0.09243576228618622,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
4,free,1000,1,000000-9.pkl,state_action,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6000000238418579,0.23125000298023224,0.013128692284226418,0.6216307878494263,0.18776901066303253,0.0047466750256717205,1.0,1.0,0.04856425274252137,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6000000238418579, 0.23125000298023224, 0.013128692284226418], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.6216307878494263, 0.18776901066303253, 0.0047466750256717205], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,1.0000000000000002,1.683850884437561,1.683850884437561,0.0,0.0,0.0,0.0,0.0,1.0,2.571887731552124,0.05218829959630966,0.9712171531436795,nan,0.0,1.683850884437561,True,True,0,0,0.0,0.0,0.0,0.0,0.09082759916782379,1.8501365184783936,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
4,free,1000,1,000000-9.pkl,state_action,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.6340979337692261,0.3086932301521301,0.015534686855971813,0.6389330625534058,0.11077744513750076,0.0037453784607350826,1.0000000000000004,1.000000000000001,0.19797483786662534,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6340979337692261, 0.3086932301521301, 0.015534686855971813], [7.186086836696859e-09, -3.090096711844126e-08, -9.036448034294153e-09, 1.0]], ""pose1"": [[0.6389330625534058, 0.11077744513750076, 0.0037453784607350826], [-3.4178714969357316e-08, 2.6593992785706178e-08, 1.7295310072995562e-08, 1.0]]}}",0.11573237180709839,0.01494588516652584,0.07744322717189789,0.997775304811007,1.7082546949386597,1.683850884437561,0.08461749757711519,0.0024059945717453957,0.07891178538091899,0.0010012965649366379,25.049786549671673,4.0765548049560465,2.571887731552124,0.05218829959630966,0.9712171531436795,0.7108609676361084,0.0,1.7082546949386597,True,True,0,0,0.0,0.0,0.0,0.0,0.09081359952688217,1.850129246711731,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
4,free,1000,1,000000-9.pkl,state_action,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.5984818935394287,0.23682056367397308,0.01771768182516098,0.5284219980239868,-0.009160695597529411,0.002465754048898816,1.0000001192092904,1.0000000000000018,0.255763892823887,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5984818935394287, 0.23682056367397308, 0.01771768182516098], [-2.4193644421188765e-08, -3.014724470062902e-08, 1.8842152726961103e-08, 1.0000001192092896]], ""pose1"": [[0.5284219980239868, -0.009160695597529411, 0.002465754048898816], [-2.1381650228136095e-08, 3.188283059785135e-08, 4.79332733505089e-08, 1.0]]}}",0.21801097691059113,0.021721243858337402,0.1969297081232071,0.9917287123900248,1.6413099765777588,1.683850884437561,0.005773722028103211,0.004588989540934563,0.21787424746535364,0.0022809209767729044,42.347165561514835,5.266505266330351,2.571887731552124,0.05218829959630966,0.9712171531436795,0.4919995069503784,0.0,1.6413099765777588,True,True,0,0,0.0,0.0,0.0,0.0,0.09093143790960312,1.85013747215271,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
4,free,1000,1,000000-9.pkl,state_action,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.696875,0.37812500000000004,0.013858628459274769,0.3845798075199127,-0.027783339843153954,0.008869622834026814,1.0,1.0,0.5121424290179444,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.696875, 0.37812500000000004, 0.013858628459274769], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.3845798075199127, -0.027783339843153954, 0.008869622834026814], [0, 0, 0, 1]]}}",nan,nan,nan,nan,nan,1.683850884437561,0.17594608763822345,0.0007299361750483513,0.32039972391362215,0.004122947808355093,64.02299329313276,10.545666824798648,2.571887731552124,0.05218829959630966,0.9712171531436795,nan,nan,nan,True,True,0,0,0.2916666666666667,0.0,0.2916666666666667,0.2916666666666667,0.09083112329244614,1.850137710571289,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
8,free,1000,2,000000-9.pkl,state_action,gt_y_action,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.40937501192092896,-0.0062500000931322575,0.012938774190843105,0.3809899091720581,-0.02012024074792862,0.003396071493625641,1.0,1.0,0.03159268323339949,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.40937501192092896, -0.0062500000931322575, 0.012938774190843105], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.3809899091720581, -0.02012024074792862, 0.003396071493625641], [0.0, 0.0, 0.0, 1.0]]}}",0.0,0.0,0.0,1.0,1.5209747552871704,1.5209747552871704,0.0,0.0,0.0,0.0,0.0,1.0,2.5066919326782227,0.052863650023937225,0.9726075470048128,nan,0.0,1.5209747552871704,True,True,0,0,0.0,0.0,0.0,0.0,0.1007792055606842,2.0104787349700928,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
8,free,1000,2,000000-9.pkl,state_action,idm_gt_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.5166876316070557,0.20841266214847565,0.01684347726404667,0.4162696897983551,-0.015097742900252342,0.0035640555433928967,1.0000000000000009,1.0000000000000002,0.24503196567415855,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5166876316070557, 0.20841266214847565, 0.01684347726404667], [-3.093546041554873e-08, -2.5265052272516186e-08, 9.817360258068675e-09, 1.0]], ""pose1"": [[0.4162696897983551, -0.015097742900252342, 0.0035640555433928967], [1.6268554503540145e-08, -3.040017571009912e-09, 9.575072290601838e-09, 1.0]]}}",0.24265453219413757,0.02616788260638714,0.21466265618801117,0.98835372742313,1.576136589050293,1.5209747552871704,0.23999178507722696,0.0039047030732035637,0.03563549362180288,0.00016798404976725578,39.76452381770362,7.755971971861923,2.5066919326782227,0.052863650023937225,0.9726075470048128,0.5250483155250549,0.0,1.576136589050293,True,True,0,0,0.0,0.0,0.0,0.0,0.10078133642673492,2.010484218597412,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
8,free,1000,2,000000-9.pkl,state_action,idm_pred_future,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.5909084677696228,0.09656037390232086,0.01750839874148369,0.5798543095588684,-0.19267535209655762,0.007379400078207254,1.000000000000009,0.9999999403953557,0.28944688564198906,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5909084677696228, 0.09656037390232086, 0.01750839874148369], [1.0332792044209782e-07, -2.0284142365767366e-08, -8.434095377651829e-08, 1.0]], ""pose1"": [[0.5798543095588684, -0.19267535209655762, 0.007379400078207254], [-1.1430026702896612e-08, -1.7558077658463844e-08, 2.1792068594095326e-08, 0.9999999403953552]]}}",0.3359813094139099,0.04745117947459221,0.1988644003868103,0.9810132486385488,1.6529406309127808,1.5209747552871704,0.2086249471982069,0.004569624550640583,0.2632913143150441,0.0039833285845816135,61.769086456256545,9.161832931493091,2.5066919326782227,0.052863650023937225,0.9726075470048128,0.7684223055839539,0.0,1.6529406309127808,True,True,0,0,0.0,0.0,0.0,0.0,0.1007792130112648,2.0104894638061523,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
8,free,1000,2,000000-9.pkl,state_action,same_state_oracle,y_state,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,phase3_7_learned_action_alignment_no_phase4_no_cps,pick_place,True,0.696875,0.37812500000000004,0.013836146332323551,0.38451600074768066,-0.0278172567486763,0.008851779624819756,1.0,1.0,0.5122082196022617,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.696875, 0.37812500000000004, 0.013836146332323551], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.38451600074768066, -0.0278172567486763, 0.008851779624819756], [0, 0, 0, 1]]}}",nan,nan,nan,nan,nan,1.5209747552871704,0.4800003998353142,0.0008973721414804459,0.008466249294430338,0.005455708131194115,26.38070120012959,16.21287485517406,2.5066919326782227,0.052863650023937225,0.9726075470048128,nan,nan,nan,True,True,0,0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.10078081488609314,2.0104875564575195,raw_action_file_high_confidence,/data/state_diff2/external/deformable-ravens/data/phase3_ccda_large/heldout/hidden-contact-cable-line/hidden_high_friction/action/000000-9.pkl,
