status,started_at,finished_at,duration_sec,worker_returncode,worker_timeout,worker_stderr_tail,selector,uses_condition_label,condition,visible_seed,episode_idx,success,initial_fraction,final_fraction,delta_fraction,num_steps,failure_reason,mean_step_delta,num_positive_steps,mean_future_match,mean_future_nn_l2,mean_input_nn_l2,mean_selected_context_l2,mean_selected_score,mean_action_ood,max_action_ood,mean_clip_frac,mean_pull_len,mean_source_pull_len,mean_action_mae_to_source,mean_pull_diff_to_source,mean_future_std,scope
ok,2026-07-07T15:26:17+0800,2026-07-07T15:27:00+0800,42.819,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_high_friction,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.07018305594101548,0.07018305594101548,0.21211222709156574,0.33984918147325516,0.5869248509407043,0.0,0.08726327412296087,0.08211242198012769,0.0069043172406964,0.00825175002682954,0.037051672814413905,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:27:00+0800,2026-07-07T15:27:41+0800,41.453,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_topk"", ""status"": ""ok""}
",compat_condition_topk,1,hidden_high_friction,312002,2,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.06937890651170164,0.06937890651170164,0.21436175074893982,0.37289044819772243,0.7099871635437012,0.0,0.0800910359248519,0.08137303753755987,0.008239535032771528,0.004120359430089593,0.04023682791739702,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:27:42+0800,2026-07-07T15:28:26+0800,43.308,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,free,312000,0,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.07656750571914017,0.07656750571914017,0.24355389197357,0.41986567713320255,0.6285071969032288,0.0,0.06575147481635213,0.056854191701859236,0.006377678277203813,0.009436267428100109,0.03985360264778137,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:28:26+0800,2026-07-07T15:29:04+0800,38.345,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,free,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.15364798461087048,0.15364798461087048,0.396242106333375,0.7974805682897568,0.8863987922668457,0.0,0.18825162667781115,0.1905153999105096,0.02023247684701346,0.005230816081166267,0.038471500389277935,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:29:05+0800,2026-07-07T15:29:47+0800,42.380,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""free"", ""delta_fraction"": 0.375, ""failure"": """", ""final_fraction"": 0.375, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,free,312002,2,0,0.0,0.375,0.375,16,,0.0234375,3,1.0,0.0,0.06515656103147194,0.06515656103147194,0.24645290803164246,0.4736141785979271,0.6337721347808838,0.0,0.05737970827613026,0.05089533259160817,0.005868814310815651,0.007583165424875915,0.040157555835321546,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:29:47+0800,2026-07-07T15:30:29+0800,41.691,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.125, ""failure"": """", ""final_fraction"": 0.125, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,hidden_breakaway_pin,312000,0,0,0.0,0.125,0.125,16,,0.0078125,1,1.0,0.0,0.09661217592656612,0.09661217592656612,0.26361485156230624,0.5352489985525608,0.9497109055519104,0.0,0.07162436668295413,0.06368582742288709,0.00528109900187701,0.010639776126481593,0.03874669410288334,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:30:29+0800,2026-07-07T15:31:08+0800,38.406,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,hidden_breakaway_pin,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.10979889117879793,0.10979889117879793,0.33788081852952023,0.6685253754258156,0.7000042796134949,0.0,0.08472046721726656,0.07544448249973357,0.010560167764197104,0.011240341467782855,0.03930238075554371,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:31:08+0800,2026-07-07T15:31:46+0800,37.719,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_breakaway_pin"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,hidden_breakaway_pin,312002,2,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.16451364464592189,0.16451364464592189,0.32896352473180746,0.794351115822792,0.8465854525566101,0.0,0.22957262210547924,0.22919108532369137,0.010006322641856968,0.006205741316080093,0.03962535923346877,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:31:46+0800,2026-07-07T15:32:29+0800,43.057,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.125, ""failure"": """", ""final_fraction"": 0.125, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,hidden_high_friction,312000,0,0,0.0,0.125,0.125,16,,0.0078125,2,1.0,0.0,0.0862746803322807,0.0862746803322807,0.23468727607280016,0.5077095283195376,0.7114927768707275,0.0,0.09188417694531381,0.0894792485050857,0.006767609884263948,0.005299209849908948,0.039333119289949536,phase3_12_compat_selection_no_phase4_no_cps
ok,2026-07-07T15:32:29+0800,2026-07-07T15:33:13+0800,43.398,0,0,"/data/state_diff2/scripts/phase3_policy_rollout.py:104: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources

{""condition"": ""hidden_high_friction"", ""delta_fraction"": 0.0, ""failure"": """", ""final_fraction"": 0.0, ""selector"": ""compat_condition_action_geom"", ""status"": ""ok""}
",compat_condition_action_geom,1,hidden_high_friction,312001,1,0,0.0,0.0,0.0,16,,0.0,0,1.0,0.0,0.08887851156760007,0.08887851156760007,0.23128232559654863,0.3759375512599945,0.8941973447799683,0.0,0.11098362342454493,0.10563692008145154,0.00633324624504894,0.008306609932333231,0.03948670742101967,phase3_12_compat_selection_no_phase4_no_cps
