best_of_k_final_chamfer,elapsed_seconds,epoch,family,input_variant,k1_final_chamfer,pool_diversity,train_noise_mse,training_seed
38.41135546740364,310.78278827667236,525,temporal_unet_ddpm,paper_state,64.55328645893172,53.10352349615229,0.19863838888704777,31422
37.33104926464605,325.4360582828522,550,temporal_unet_ddpm,paper_state,63.90404712452608,53.811100022465574,0.19973809085786343,31422
36.49884345484715,339.9092700481415,575,temporal_unet_ddpm,paper_state,63.298860194636326,54.44601814786927,0.1974436268210411,31422
35.48662490470737,354.69863867759705,600,temporal_unet_ddpm,paper_state,63.10904416850969,55.02062100689618,0.18612175434827805,31422
34.498139007418764,369.4276008605957,625,temporal_unet_ddpm,paper_state,62.79311103446811,55.49508152522293,0.1810118444263935,31422
33.40720719917148,383.87630248069763,650,temporal_unet_ddpm,paper_state,61.96733212938496,55.93698878148024,0.18529245257377625,31422
32.418666175767484,398.5165183544159,675,temporal_unet_ddpm,paper_state,61.07167973237879,56.4771907272793,0.18318095989525318,31422
31.529031155156154,413.08369040489197,700,temporal_unet_ddpm,paper_state,60.09845830879959,57.2127830548113,0.18612021021544933,31422
30.765003765330594,427.5904612541199,725,temporal_unet_ddpm,paper_state,59.35649896135517,58.14429141994284,0.18180619552731514,31422
29.72054822772157,442.1509916782379,750,temporal_unet_ddpm,paper_state,58.94843245487587,59.24340942694027,0.17793911881744862,31422
147.1685651143392,14.781025886535645,25,temporal_unet_ddpm,paper_state,181.01890721040613,100.45975320212312,0.8786601647734642,31423
144.66185640821269,29.390389680862427,50,temporal_unet_ddpm,paper_state,180.43449020385742,98.69257212887294,0.6205573827028275,31423
139.08210589838964,44.04066252708435,75,temporal_unet_ddpm,paper_state,174.64794592763863,95.70972887674968,0.5039477609097958,31423
132.30513748468138,58.752323627471924,100,temporal_unet_ddpm,paper_state,165.0503464493097,91.23833919439663,0.44001998007297516,31423
123.76949093388576,73.4255485534668,125,temporal_unet_ddpm,paper_state,156.2319679260254,86.09273147850146,0.38931743055582047,31423
113.56017049153645,88.09942531585693,150,temporal_unet_ddpm,paper_state,145.06333654067095,80.68366473863107,0.34991704672574997,31423
105.280044929654,103.02779626846313,175,temporal_unet_ddpm,paper_state,134.88619538849474,75.50465886866681,0.32518335059285164,31423
97.59272594077915,117.86264228820801,200,temporal_unet_ddpm,paper_state,124.93287815767177,70.8447606904166,0.3094257488846779,31423
89.21612578747319,132.3419108390808,225,temporal_unet_ddpm,paper_state,115.25584097469554,66.83520471749185,0.2858539782464504,31423
81.6287597207462,146.8900170326233,250,temporal_unet_ddpm,paper_state,106.94136630787568,63.202451997110494,0.27736305072903633,31423
74.84623669643028,161.3249785900116,275,temporal_unet_ddpm,paper_state,99.63085159600949,60.15739556053439,0.2675737179815769,31423
68.86844182481953,175.80218172073364,300,temporal_unet_ddpm,paper_state,93.12165671703862,57.79659404941634,0.27405206859111786,31423
64.22839299370261,190.36335682868958,325,temporal_unet_ddpm,paper_state,87.86830756243538,56.07747466691067,0.26825423166155815,31423
59.82987718021168,204.79506993293762,350,temporal_unet_ddpm,paper_state,83.59112500209434,54.797286198586626,0.26539573445916176,31423
56.14814754560882,219.3918056488037,375,temporal_unet_ddpm,paper_state,80.01426027335373,53.85809313015443,0.250944459810853,31423
53.63862422868317,233.98732662200928,400,temporal_unet_ddpm,paper_state,76.88224141737994,53.28280327433631,0.2415283117443323,31423
50.96324170804491,248.38354396820068,425,temporal_unet_ddpm,paper_state,74.63121178570916,52.907672289038906,0.23727227002382278,31423
48.214273621054254,262.6586811542511,450,temporal_unet_ddpm,paper_state,72.16137721491795,52.64788975101226,0.23212875425815582,31423
46.51065014857872,276.9440906047821,475,temporal_unet_ddpm,paper_state,70.12206711488612,52.52121299588714,0.2284292932599783,31423
44.86575906416949,291.4582710266113,500,temporal_unet_ddpm,paper_state,68.07783282036876,52.5538632074992,0.22296619974076748,31423
42.96801353903378,305.9258785247803,525,temporal_unet_ddpm,paper_state,66.55986982233384,52.7382569853999,0.21900321170687675,31423
41.274810828414616,320.43213534355164,550,temporal_unet_ddpm,paper_state,65.29663110246845,52.99040371363238,0.20526792109012604,31423
39.72993843228209,335.0564036369324,575,temporal_unet_ddpm,paper_state,63.89575118644565,53.241398680443865,0.20081090554594994,31423
38.73734094582352,349.590957403183,600,temporal_unet_ddpm,paper_state,62.73625502866857,53.54024344866349,0.19734621234238148,31423
37.918032627479704,364.09984946250916,625,temporal_unet_ddpm,paper_state,61.4865338007609,53.94452729812856,0.19016788341104984,31423
36.536592128230076,378.55789971351624,650,temporal_unet_ddpm,paper_state,60.15103338278976,54.52844375388629,0.19277250207960606,31423
35.18426306107465,392.91165375709534,675,temporal_unet_ddpm,paper_state,59.129440719006105,55.253732187741285,0.1860477440059185,31423
34.03771711798275,407.42245388031006,700,temporal_unet_ddpm,paper_state,58.071263575086405,56.0267976716119,0.18923004902899265,31423
32.78783478456385,421.83306312561035,725,temporal_unet_ddpm,paper_state,57.33517639309752,56.761251664295244,0.17750437930226326,31423
31.85352387147791,436.2171814441681,750,temporal_unet_ddpm,paper_state,56.57164054758408,57.382369200054676,0.17250466533005238,31423
147.2751439412435,14.757054328918457,25,temporal_unet_ddpm,state_action,180.2494966095569,100.6044912017694,0.8696683198213577,31421
145.09399204628141,29.37006115913391,50,temporal_unet_ddpm,state_action,178.12206163593368,98.6104108773026,0.621233381330967,31421
139.92021957098268,44.144498109817505,75,temporal_unet_ddpm,state_action,171.7123259750067,95.57668573448973,0.49932025000452995,31421
132.69946954764572,58.754740953445435,100,temporal_unet_ddpm,state_action,163.30698357376397,91.27329022276633,0.4362742155790329,31421
124.63381075391582,73.23175930976868,125,temporal_unet_ddpm,state_action,153.01041636747473,86.36851336642141,0.3871406689286232,31421
115.7292750489478,87.78780579566956,150,temporal_unet_ddpm,state_action,144.541644152473,81.08162010283698,0.3520032428205013,31421
106.70744136735505,102.32527184486389,175,temporal_unet_ddpm,state_action,135.3080452563716,75.87850953083411,0.3176569566130638,31421
97.37908606435738,116.85737109184265,200,temporal_unet_ddpm,state_action,125.78337530996285,70.89150173123141,0.3062349520623684,31421
88.90128707885742,131.37875175476074,225,temporal_unet_ddpm,state_action,116.80538244808422,66.62303643667398,0.292110413312912,31421
81.44609354056564,145.80234026908875,250,temporal_unet_ddpm,state_action,108.42226806341434,62.9389986831601,0.2804394103586674,31421
74.92829285415948,160.48254680633545,275,temporal_unet_ddpm,state_action,100.77483801748238,59.944869896277,0.26890162751078606,31421
69.00880447088504,175.03730511665344,300,temporal_unet_ddpm,state_action,94.1603271633971,57.617798523408695,0.26837046816945076,31421
64.24902138055539,189.84248208999634,325,temporal_unet_ddpm,state_action,88.72182501998603,55.79441305836377,0.2559185419231653,31421
60.291089301015816,204.49859237670898,350,temporal_unet_ddpm,state_action,83.70634595085593,54.30393311356296,0.2488615419715643,31421
56.77965336219937,219.21213555335999,375,temporal_unet_ddpm,state_action,79.75374981001312,53.186693196203194,0.24373245239257812,31421
54.13852010988722,233.75551080703735,400,temporal_unet_ddpm,state_action,77.00155198340322,52.32455331070416,0.23723396472632885,31421
51.50269306407255,248.34815788269043,425,temporal_unet_ddpm,state_action,74.97385832842659,51.71684057639092,0.23673558980226517,31421
49.000604143329696,262.9266424179077,450,temporal_unet_ddpm,state_action,73.2438450607599,51.33694408587714,0.23582353070378304,31421
47.23729524425432,277.55708956718445,475,temporal_unet_ddpm,state_action,71.77218366136738,51.15284077126105,0.2315238080918789,31421
45.77317168665867,292.7761740684509,500,temporal_unet_ddpm,state_action,70.69388170803295,51.13643330886583,0.23004722967743874,31421
44.516577421450144,307.6476147174835,525,temporal_unet_ddpm,state_action,70.02925930771173,51.200680255222046,0.23225473798811436,31421
43.50442654478784,322.4276714324951,550,temporal_unet_ddpm,state_action,69.40240517784568,51.25881459399098,0.22208661027252674,31421
42.285652553333954,336.923850774765,575,temporal_unet_ddpm,state_action,68.56473195319082,51.28087863134069,0.21499392576515675,31421
41.15279625911339,351.428160905838,600,temporal_unet_ddpm,state_action,68.0178575515747,51.29056233184345,0.2118388395756483,31421
40.29257512560078,365.96183371543884,625,temporal_unet_ddpm,state_action,67.29949781006458,51.3256549407788,0.21620459109544754,31421
39.483765564712826,380.4671139717102,650,temporal_unet_ddpm,state_action,65.98325159035477,51.37926538451379,0.20431438833475113,31421
38.403121125464345,394.9583201408386,675,temporal_unet_ddpm,state_action,64.35063472448611,51.531145965351776,0.2028593961149454,31421
37.204847279716944,409.386887550354,700,temporal_unet_ddpm,state_action,62.80903799393598,51.82667552289509,0.19973965547978878,31421
35.58259915370567,423.8495171070099,725,temporal_unet_ddpm,state_action,61.49323338153315,52.293711679990224,0.19341587647795677,31421
34.10842564526726,438.2737054824829,750,temporal_unet_ddpm,state_action,60.55145216923134,52.92200710225839,0.18646325170993805,31421
149.44200224034927,14.492424011230469,25,temporal_unet_ddpm,state_action,186.74172644521676,99.61651706161285,0.8692060112953186,31422
148.44099284153359,29.025768041610718,50,temporal_unet_ddpm,state_action,183.39832096473845,98.2678601695042,0.6161793321371078,31422
143.6331844703824,43.366689920425415,75,temporal_unet_ddpm,state_action,177.22388293696386,95.6829842652927,0.49891960248351097,31422
136.63174012128044,58.07423734664917,100,temporal_unet_ddpm,state_action,169.11179636038986,91.38857558461463,0.4436587765812874,31422
128.71708215451707,72.65641689300537,125,temporal_unet_ddpm,state_action,160.49084352979472,86.34541953645167,0.3911631815135479,31422
119.09482544543697,87.12544441223145,150,temporal_unet_ddpm,state_action,151.09683721205766,81.20113074412198,0.35672785714268684,31422
109.87069290759517,101.48824453353882,175,temporal_unet_ddpm,state_action,141.24486915737975,76.31982579217906,0.33631081506609917,31422
100.96174127915326,116.26789236068726,200,temporal_unet_ddpm,state_action,129.70177040848077,71.8662129944446,0.3170207403600216,31422
92.1495584226122,131.061772108078,225,temporal_unet_ddpm,state_action,120.40825742833755,67.8694993147329,0.29878632351756096,31422
84.11649464625938,145.53246784210205,250,temporal_unet_ddpm,state_action,111.49828832289752,64.34167090851386,0.2880799099802971,31422
77.6332326776841,159.98743104934692,275,temporal_unet_ddpm,state_action,103.83939443850049,61.432571823857415,0.28222212940454483,31422
71.90393526413861,174.2910521030426,300,temporal_unet_ddpm,state_action,97.45857545441272,59.062968611383305,0.26863614842295647,31422
66.25872765335382,188.65260934829712,325,temporal_unet_ddpm,state_action,91.00288484610763,57.10965495149628,0.2568667531013489,31422
61.80646081064262,203.12162852287292,350,temporal_unet_ddpm,state_action,85.54204813639323,55.72094587718738,0.2507039662450552,31422
58.102769328098674,217.3903157711029,375,temporal_unet_ddpm,state_action,81.88397493549422,54.65590549450294,0.24150837399065495,31422
54.98665424421722,231.6456081867218,400,temporal_unet_ddpm,state_action,78.91264915466309,53.84457327671747,0.23362956754863262,31422
52.259174571317786,246.08751773834229,425,temporal_unet_ddpm,state_action,75.87416405771293,53.22599755882884,0.224412364885211,31422
49.60608865700516,260.39870429039,450,temporal_unet_ddpm,state_action,73.09612715478038,52.76535378784694,0.22387507557868958,31422
46.704355669956584,274.7052643299103,475,temporal_unet_ddpm,state_action,70.99414720722274,52.536132291585446,0.21673398837447166,31422
44.468159563401166,289.1167023181915,500,temporal_unet_ddpm,state_action,68.95968328737744,52.529000125345405,0.21585958451032639,31422
42.687283628127155,303.71502923965454,525,temporal_unet_ddpm,state_action,66.9882334166882,52.73262319043905,0.209961898624897,31422
40.7549082438151,318.2177937030792,550,temporal_unet_ddpm,state_action,65.3891933852551,53.19610076124261,0.20658788457512856,31422
38.90857874178419,332.79313015937805,575,temporal_unet_ddpm,state_action,63.84031735214533,53.853372190512864,0.20553099736571312,31422
37.222616008683744,347.5389316082001,600,temporal_unet_ddpm,state_action,62.96288505255007,54.62075319310196,0.20028293319046497,31422
36.016486597996135,362.13777685165405,625,temporal_unet_ddpm,state_action,62.658269321217254,55.41128920206502,0.195969482883811,31422
35.203836889827954,376.79316568374634,650,temporal_unet_ddpm,state_action,62.43958162793926,56.14368869744094,0.20053883269429207,31422
34.618512639812394,391.4641602039337,675,temporal_unet_ddpm,state_action,62.11432582256841,56.83474036458493,0.19682938791811466,31422
34.42707336650175,406.15652656555176,700,temporal_unet_ddpm,state_action,61.71867800693886,57.507727231966015,0.20102908462285995,31422
33.85951971540264,420.88371229171753,725,temporal_unet_ddpm,state_action,61.31399042466108,58.162055068323255,0.19675026834011078,31422
33.434787451052195,435.40761947631836,750,temporal_unet_ddpm,state_action,60.98882744359035,58.791459901326185,0.19353055581450462,31422
148.0881420210296,14.556673526763916,25,temporal_unet_ddpm,state_action,187.9003734214633,101.47375293806488,0.8740627095103264,31423
145.14712771247414,29.304426908493042,50,temporal_unet_ddpm,state_action,183.95832061767578,99.42956309358614,0.6212485581636429,31423
139.39907679838294,43.70975399017334,75,temporal_unet_ddpm,state_action,176.44688737158683,96.3471032351005,0.4970782771706581,31423
132.26097615559897,58.25897765159607,100,temporal_unet_ddpm,state_action,167.4993419273227,91.90099439834681,0.42570747062563896,31423
124.18680579989564,72.53781414031982,125,temporal_unet_ddpm,state_action,157.06705587050493,86.51734265960563,0.3826955296099186,31423
115.72538637647442,86.92572379112244,150,temporal_unet_ddpm,state_action,145.9761915767894,80.73718473958034,0.34444641694426537,31423
106.88292559455422,101.10798287391663,175,temporal_unet_ddpm,state_action,135.406275954901,75.40739982401956,0.31681009754538536,31423
98.11641491160674,116.00304627418518,200,temporal_unet_ddpm,state_action,124.25480913648418,70.49782195612163,0.3047555088996887,31423
89.21338892918007,130.61627101898193,225,temporal_unet_ddpm,state_action,114.27667385924096,66.34477595721974,0.2848473973572254,31423
80.9913101196289,145.60226488113403,250,temporal_unet_ddpm,state_action,105.07323627845913,62.80437760793862,0.27562063932418823,31423
74.55009692322975,160.35434293746948,275,temporal_unet_ddpm,state_action,98.63053310618682,59.739980983466985,0.26348675042390823,31423
69.13192547068877,175.1657416820526,300,temporal_unet_ddpm,state_action,92.42581049601237,57.335206670921394,0.26428210362792015,31423
64.12941132339776,189.52381205558777,325,temporal_unet_ddpm,state_action,86.8311674080643,55.60264483954058,0.2555014416575432,31423
59.81293648364497,204.22323060035706,350,temporal_unet_ddpm,state_action,82.49685485690247,54.24861295149774,0.26144762709736824,31423
56.48955094580557,219.20530128479004,375,temporal_unet_ddpm,state_action,78.93898028953403,53.35419035692509,0.25117530673742294,31423
53.67281036750943,234.08456540107727,400,temporal_unet_ddpm,state_action,76.64903883840523,52.8045626394555,0.24444379284977913,31423
50.92162680158428,248.64252638816833,425,temporal_unet_ddpm,state_action,74.08001746383368,52.52191117698072,0.23802818357944489,31423
48.598723131067615,263.1815354824066,450,temporal_unet_ddpm,state_action,71.82633126950732,52.436066314953706,0.23132480680942535,31423
46.28189561881271,277.6466100215912,475,temporal_unet_ddpm,state_action,69.68883649040671,52.51912001535006,0.23192117176949978,31423
44.621335310094494,292.53624749183655,500,temporal_unet_ddpm,state_action,67.64690335591634,52.68955536650009,0.23189234547317028,31423
43.57680993921616,306.8522448539734,525,temporal_unet_ddpm,state_action,66.52104934991574,52.98536940849796,0.22864040732383728,31423
42.235562324523926,321.2010729312897,550,temporal_unet_ddpm,state_action,65.65378660314224,53.35088454307961,0.2133909948170185,31423
41.081756049511476,335.53714084625244,575,temporal_unet_ddpm,state_action,64.89150204378016,53.75371209980726,0.20950465463101864,31423
40.46818802403469,349.91591334342957,600,temporal_unet_ddpm,state_action,64.22509206510058,54.16744644368061,0.20334152691066265,31423
39.27898380803127,364.2921166419983,625,temporal_unet_ddpm,state_action,63.40158554151947,54.52437119190098,0.19661934114992619,31423
37.869790899987315,378.5949544906616,650,temporal_unet_ddpm,state_action,62.4630963007609,54.94897385805595,0.20123479887843132,31423
36.54652872272566,392.9021325111389,675,temporal_unet_ddpm,state_action,61.38620232600792,55.51102651467845,0.19974306225776672,31423
35.01895949419807,407.17777585983276,700,temporal_unet_ddpm,state_action,60.32114032670563,56.30902456569405,0.20564363524317741,31423
33.86430601980172,421.40837693214417,725,temporal_unet_ddpm,state_action,59.507569930132696,57.39800818327095,0.19600689597427845,31423
32.668943779141294,435.7601673603058,750,temporal_unet_ddpm,state_action,58.88581479764452,58.7253083324566,0.1896721851080656,31423
