selector,uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_abs,future_std_mean,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,input_nn_l2,selected_train_index,selected_window_idx,selected_condition,selected_context_l2,selected_score,score_context,score_action_ood,score_clip,score_action_mae,score_pull_diff,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,source_pull_len,action_mae_to_source,action_l2_to_source,scope
ddpm_mean,0,hidden_breakaway_pin,312000,0,1,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.03974701836705208,0.04297551140189171,0.0194444227963686,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.3403974175453186,0.0,0.4324358105659485,-0.1850222945213318,0.5352370738983154,0.012770764529705048,0.2229129821062088,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,2,0.16666666666666666,0.20833333333333334,0.041666666666666685,0,0.041666666666666685,nan,nan,0.03895139321684837,0.04762643575668335,0.025362730026245117,hidden_breakaway_pin,1,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.33337876200675964,0.0,0.4525913596153259,-0.09824056178331375,0.5686551928520203,-0.04881957918405533,0.12614771723747253,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,3,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.039728403091430664,0.04747689515352249,0.02091144397854805,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.17270730435848236,0.0,0.5143001675605774,0.008978433907032013,0.5307554602622986,-0.025298945605754852,0.038022566586732864,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,4,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.04041630029678345,0.04506060108542442,0.019298823550343513,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.16448725759983063,0.0,0.5405316948890686,0.048590704798698425,0.5079222917556763,0.03304973244667053,0.036123331636190414,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,5,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.040477219969034195,0.04282350838184357,0.019857170060276985,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.21263419091701508,0.0,0.5433225035667419,0.018479054793715477,0.5168765783309937,0.012926135212182999,0.027022618800401688,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,6,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.040224723517894745,0.04611503332853317,0.020240914076566696,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.19668442010879517,0.0,0.5406666994094849,0.0005712434649467468,0.5290025472640991,-0.001330360770225525,0.011818144470453262,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,7,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.039895229041576385,0.044809333980083466,0.019161807373166084,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.20780372619628906,0.0,0.541454553604126,-0.012277449481189251,0.537135124206543,-0.02419959381222725,0.012680497020483017,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,8,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.04066828638315201,0.04412949085235596,0.019093934446573257,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.20516332983970642,0.0,0.5516552329063416,0.02784784324467182,0.5430700778961182,0.033309198915958405,0.010175032541155815,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,9,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.040355898439884186,0.04511270299553871,0.023443125188350677,hidden_breakaway_pin,1,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.20090340077877045,0.0,0.5399147868156433,0.0048373788595199585,0.5245970487594604,-0.005570234730839729,0.018518950790166855,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312000,0,10,0.20833333333333334,0.20833333333333334,0.0,0,0.0,nan,nan,0.04031641036272049,0.040965110063552856,0.017803452908992767,hidden_high_friction,0,nan,-1,-1,,nan,nan,nan,nan,nan,nan,nan,0.19460614025592804,0.0,0.5447018146514893,-0.006060469895601273,0.5359198451042175,-0.017992695793509483,0.014815566129982471,nan,nan,nan,phase3_12_compat_selection_no_phase4_no_cps
