comparison,step,feature,repeat,fold,train_groups,test_groups,accuracy,balanced_accuracy,roc_auc,tp,tn,fp,fn,paired_accuracy,paired_positive,paired_negative,paired_ties,paired_margin_mean,paired_margin_median,paired_sign_p
primary_step_20,20,model_x_v2_s5_noise_00025m,3,4,103,25,0.56,0.56,0.52,14,14,11,11,0.56,14,11,0,0.020408163265306124,0.020408163265306124,0.6900379657745361
primary_step_20,20,model_x_v2_s5_noise_00025m,4,0,102,26,0.5384615384615384,0.5384615384615384,0.5680473372781065,14,14,12,12,0.6153846153846154,16,10,0,0.0693815987933635,0.11764705882352937,0.32693958282470703
primary_step_20,20,model_x_v2_s5_noise_00025m,4,1,102,26,0.5,0.5,0.522189349112426,13,13,13,13,0.4230769230769231,11,15,0,0.022624434389140278,-0.06862745098039219,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_00025m,4,2,102,26,0.5384615384615384,0.5384615384615384,0.4985207100591716,14,14,12,12,0.4230769230769231,11,15,0,-0.0015082956259426816,-0.03921568627450981,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_00025m,4,3,103,25,0.52,0.52,0.5504,13,13,12,12,0.48,12,13,0,0.05142857142857144,-0.020408163265306145,1.0
primary_step_20,20,model_x_v2_s5_noise_00025m,4,4,103,25,0.56,0.56,0.608,14,14,11,11,0.68,17,8,0,0.11020408163265305,0.061224489795918366,0.10775214433670044
primary_step_20,20,model_x_v2_s5_noise_0005m,0,0,102,26,0.5384615384615384,0.5384615384615384,0.5636094674556213,14,14,12,12,0.5769230769230769,15,11,0,0.06485671191553545,0.058823529411764726,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_0005m,0,1,102,26,0.5,0.5,0.47633136094674555,13,13,13,13,0.5384615384615384,14,12,0,-0.024132730015082943,0.01960784313725491,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_0005m,0,2,102,26,0.46153846153846156,0.46153846153846156,0.5118343195266272,12,12,14,14,0.5384615384615384,14,12,0,0.01206636500754148,0.0882352941176471,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_0005m,0,3,103,25,0.48,0.48,0.5504,12,12,13,13,0.48,12,13,0,0.05142857142857142,-0.061224489795918324,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,0,4,103,25,0.56,0.56,0.5504,14,14,11,11,0.6,15,10,0,0.05142857142857142,0.061224489795918324,0.42435622215270996
primary_step_20,20,model_x_v2_s5_noise_0005m,1,0,102,26,0.5,0.5,0.5665680473372781,13,13,13,13,0.6153846153846154,16,10,0,0.0678733031674208,0.10784313725490195,0.32693958282470703
primary_step_20,20,model_x_v2_s5_noise_0005m,1,1,102,26,0.5384615384615384,0.5384615384615384,0.5428994082840237,14,14,12,12,0.4230769230769231,11,15,0,0.04374057315233785,-0.05882352941176472,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_0005m,1,2,102,26,0.5,0.5,0.5946745562130178,13,13,13,13,0.5769230769230769,15,11,0,0.09653092006033186,0.13725490196078433,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_0005m,1,3,103,25,0.56,0.56,0.616,14,14,11,11,0.64,16,9,0,0.11836734693877551,0.10204081632653061,0.2295229434967041
primary_step_20,20,model_x_v2_s5_noise_0005m,1,4,103,25,0.52,0.52,0.5552,13,13,12,12,0.64,16,9,0,0.0563265306122449,0.10204081632653061,0.2295229434967041
primary_step_20,20,model_x_v2_s5_noise_0005m,2,0,102,26,0.5,0.5,0.4970414201183432,13,13,13,13,0.4230769230769231,11,15,0,-0.0030165912518853653,-0.08823529411764705,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_0005m,2,1,102,26,0.6153846153846154,0.6153846153846154,0.6627218934911243,16,16,10,10,0.6923076923076923,18,8,0,0.16591251885369535,0.14705882352941177,0.07551869750022888
primary_step_20,20,model_x_v2_s5_noise_0005m,2,2,102,26,0.5,0.5,0.5044378698224852,13,13,13,13,0.5,13,13,0,0.004524886877828057,0.0,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,2,3,103,25,0.52,0.52,0.512,13,13,12,12,0.56,14,11,0,0.01224489795918367,0.020408163265306145,0.6900379657745361
primary_step_20,20,model_x_v2_s5_noise_0005m,2,4,103,25,0.44,0.44,0.496,11,11,14,14,0.48,12,13,0,-0.004081632653061214,-0.061224489795918324,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,3,0,102,26,0.5769230769230769,0.5769230769230769,0.6272189349112426,15,15,11,11,0.6153846153846154,16,10,0,0.1297134238310709,0.11764705882352942,0.32693958282470703
primary_step_20,20,model_x_v2_s5_noise_0005m,3,1,102,26,0.5769230769230769,0.5769230769230769,0.6464497041420119,15,15,11,11,0.6923076923076923,18,8,0,0.14932126696832582,0.21568627450980393,0.07551869750022888
primary_step_20,20,model_x_v2_s5_noise_0005m,3,2,102,26,0.5,0.5,0.47633136094674555,13,13,13,13,0.46153846153846156,12,14,0,-0.024132730015082947,-0.06862745098039211,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_0005m,3,3,103,25,0.52,0.52,0.4992,13,13,12,12,0.48,12,13,0,-0.0008163265306122303,-0.04081632653061226,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,3,4,103,25,0.48,0.48,0.512,12,12,13,13,0.52,13,12,0,0.01224489795918368,0.061224489795918324,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,4,0,102,26,0.5384615384615384,0.5384615384615384,0.5532544378698225,14,14,12,12,0.5,13,13,0,0.05429864253393665,2.7755575615628914e-17,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,4,1,102,26,0.5384615384615384,0.5384615384615384,0.5295857988165681,14,14,12,12,0.5,13,13,0,0.030165912518853706,5.551115123125783e-17,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,4,2,102,26,0.5384615384615384,0.5384615384615384,0.613905325443787,14,14,12,12,0.6923076923076923,18,8,0,0.11613876319758673,0.10784313725490197,0.07551869750022888
primary_step_20,20,model_x_v2_s5_noise_0005m,4,3,103,25,0.56,0.56,0.4992,14,14,11,11,0.52,13,12,0,-0.0008163265306122369,0.04081632653061229,1.0
primary_step_20,20,model_x_v2_s5_noise_0005m,4,4,103,25,0.52,0.52,0.5728,13,13,12,12,0.68,17,8,0,0.07428571428571427,0.06122448979591838,0.10775214433670044
primary_step_20,20,model_x_v2_s5_noise_001m,0,0,102,26,0.4230769230769231,0.4230769230769231,0.44822485207100593,11,11,15,15,0.4230769230769231,11,15,0,-0.05279034690799396,-0.12745098039215685,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_001m,0,1,102,26,0.5384615384615384,0.5384615384615384,0.4881656804733728,14,14,12,12,0.5384615384615384,14,12,0,-0.01206636500754148,0.03921568627450979,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_001m,0,2,102,26,0.5384615384615384,0.5384615384615384,0.5976331360946746,14,14,12,12,0.5,13,13,0,0.0995475113122172,0.0,1.0
primary_step_20,20,model_x_v2_s5_noise_001m,0,3,103,25,0.4,0.4,0.3856,10,10,15,15,0.48,12,13,0,-0.116734693877551,-0.2653061224489796,1.0
primary_step_20,20,model_x_v2_s5_noise_001m,0,4,103,25,0.44,0.44,0.416,11,11,14,14,0.36,9,16,0,-0.08571428571428573,-0.16326530612244894,0.2295229434967041
primary_step_20,20,model_x_v2_s5_noise_001m,1,0,102,26,0.5,0.5,0.5177514792899408,13,13,13,13,0.5384615384615384,14,12,0,0.018099547511312212,0.07843137254901962,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_001m,1,1,102,26,0.38461538461538464,0.38461538461538464,0.35798816568047337,10,10,16,16,0.3076923076923077,8,18,0,-0.14479638009049772,-0.10784313725490194,0.07551869750022888
primary_step_20,20,model_x_v2_s5_noise_001m,1,2,102,26,0.46153846153846156,0.46153846153846156,0.38461538461538464,12,12,14,14,0.4230769230769231,11,15,0,-0.11764705882352941,-0.05882352941176472,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_001m,1,3,103,25,0.44,0.44,0.3952,11,11,14,14,0.48,12,13,0,-0.10693877551020407,-0.12244897959183676,1.0
primary_step_20,20,model_x_v2_s5_noise_001m,1,4,103,25,0.52,0.52,0.552,13,13,12,12,0.56,14,11,0,0.053061224489795895,0.10204081632653059,0.6900379657745361
primary_step_20,20,model_x_v2_s5_noise_001m,2,0,102,26,0.5,0.5,0.4334319526627219,13,13,13,13,0.5,13,13,0,-0.06787330316742082,-0.04901960784313726,1.0
primary_step_20,20,model_x_v2_s5_noise_001m,2,1,102,26,0.4230769230769231,0.4230769230769231,0.4630177514792899,11,11,15,15,0.38461538461538464,10,16,0,-0.0377073906485671,-0.0392156862745098,0.32693958282470703
primary_step_20,20,model_x_v2_s5_noise_001m,2,2,102,26,0.5,0.5,0.4940828402366864,13,13,13,13,0.34615384615384615,9,17,0,-0.006033182503770763,-0.05882352941176472,0.16863754391670227
primary_step_20,20,model_x_v2_s5_noise_001m,2,3,103,25,0.48,0.48,0.512,12,12,13,13,0.6,15,10,0,0.012244897959183662,0.12244897959183676,0.42435622215270996
primary_step_20,20,model_x_v2_s5_noise_001m,2,4,103,25,0.64,0.64,0.648,16,16,9,9,0.64,16,9,0,0.1510204081632653,0.1428571428571428,0.2295229434967041
primary_step_20,20,model_x_v2_s5_noise_001m,3,0,102,26,0.5384615384615384,0.5384615384615384,0.5133136094674556,14,14,12,12,0.5769230769230769,15,11,0,0.01357466063348416,0.06862745098039216,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_001m,3,1,102,26,0.4230769230769231,0.4230769230769231,0.41124260355029585,11,11,15,15,0.4230769230769231,11,15,0,-0.09049773755656107,-0.10784313725490197,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_001m,3,2,102,26,0.4230769230769231,0.4230769230769231,0.45710059171597633,11,11,15,15,0.4230769230769231,11,15,0,-0.043740573152337855,-0.10784313725490197,0.557197093963623
primary_step_20,20,model_x_v2_s5_noise_001m,3,3,103,25,0.52,0.52,0.4944,13,13,12,12,0.4,10,15,0,-0.005714285714285716,-0.061224489795918324,0.42435622215270996
primary_step_20,20,model_x_v2_s5_noise_001m,3,4,103,25,0.4,0.4,0.3744,10,10,15,15,0.44,11,14,0,-0.12816326530612243,-0.04081632653061229,0.6900379657745361
primary_step_20,20,model_x_v2_s5_noise_001m,4,0,102,26,0.5,0.5,0.5118343195266272,13,13,13,13,0.5384615384615384,14,12,0,0.01206636500754147,0.06862745098039215,0.8450189828872681
primary_step_20,20,model_x_v2_s5_noise_001m,4,1,102,26,0.5,0.5,0.4467455621301775,13,13,13,13,0.38461538461538464,10,16,0,-0.05429864253393665,-0.06862745098039219,0.32693958282470703
primary_step_20,20,model_x_v2_s5_noise_001m,4,2,102,26,0.5,0.5,0.5355029585798816,13,13,13,13,0.5,13,13,0,0.036199095022624424,0.029411764705882304,1.0
primary_step_20,20,model_x_v2_s5_noise_001m,4,3,103,25,0.56,0.56,0.5216,14,14,11,11,0.56,14,11,0,0.02204081632653062,0.020408163265306145,0.6900379657745361
primary_step_20,20,model_x_v2_s5_noise_001m,4,4,103,25,0.44,0.44,0.4208,11,11,14,14,0.4,10,15,0,-0.08081632653061224,-0.1428571428571428,0.42435622215270996
control_free_replicate,20,xy_single,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_single,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_single,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,sim_velocity_only,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,xy_sim_velocity,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,robot_only,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,robot_only,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,position_proprio_single,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
