diverged,eligible,final_fraction_abs_diff,future_final_xy_chamfer,normalized_prefix_mae,split,success_diff,visible_seed,window_t
True,True,0.0,0.0038358918391168118,0.0001326448341536843,train,False,400008,1
True,True,0.0,0.0038358918391168118,0.00047299545259609253,train,False,400008,2
True,True,0.0,0.0038358918391168118,0.001224297264672638,train,False,400008,3
True,True,0.0,0.0041689760982990265,0.0,train,False,400009,0
True,True,0.0,0.0041689760982990265,0.00038989984484087746,train,False,400009,1
True,True,0.0,0.0041689760982990265,0.0014088653181604672,train,False,400009,2
True,True,0.0,0.0041689760982990265,0.002534260332333655,train,False,400009,3
False,True,0.0,0.002901662141084671,0.0,train,False,400010,0
False,True,0.0,0.002901662141084671,0.0003602134615211635,train,False,400010,1
True,True,0.0,0.003199611324816942,0.0,train,False,400011,0
True,True,0.0,0.003199611324816942,0.0006397970763719296,train,False,400011,1
True,True,0.0,0.003199611324816942,0.004500175440096621,train,False,400011,2
True,True,0.0,0.003199611324816942,0.0050533915080917076,train,False,400011,3
True,True,0.125,0.0038912342861294746,0.0,train,True,400012,0
True,True,0.125,0.006236187182366848,0.0006936329133547275,train,True,400012,1
True,True,0.125,0.006236187182366848,0.001681208007818273,train,True,400012,2
True,True,0.125,0.006236187182366848,0.0024563707920437516,train,True,400012,3
True,True,0.125,0.006236187182366848,0.002854118725557531,train,True,400012,4
True,True,0.625,0.04132556915283203,0.0,train,True,400013,0
True,True,0.625,0.03838244825601578,0.0018019284908101533,train,True,400013,1
True,True,0.625,0.03838244825601578,0.018335398255822265,train,True,400013,2
True,True,0.625,0.03838244825601578,0.032272898724133796,train,True,400013,3
True,True,0.625,0.03838244825601578,0.041745810614287775,train,True,400013,4
False,True,0.0,0.002121526747941971,0.0,train,False,400014,0
False,True,0.0,0.002121526747941971,0.00025350444243448254,train,False,400014,1
False,True,0.0,0.002121526747941971,0.0007809692297268854,train,False,400014,2
False,True,0.0,0.002121526747941971,0.0011932969944305392,train,False,400014,3
True,True,0.8333333134651184,0.061904534697532654,0.0,train,True,400015,0
True,True,0.8333333134651184,0.061904534697532654,0.0018829603075014082,train,True,400015,1
True,True,0.8333333134651184,0.061904534697532654,0.021527006582344754,train,True,400015,2
True,True,0.8333333134651184,0.061904534697532654,0.03894389080834874,train,True,400015,3
True,True,1.0,0.007074260152876377,0.0,train,False,400016,0
True,True,1.0,0.007277628406882286,0.0010634753503548369,train,False,400016,1
True,True,1.0,0.007277628406882286,0.002233426438924483,train,False,400016,2
True,True,1.0,0.007277628406882286,0.003777395679759112,train,False,400016,3
True,True,1.0,0.007277628406882286,0.004396269861977712,train,False,400016,4
True,True,0.04166668653488159,0.006996199954301119,0.0,train,True,400017,0
True,True,0.04166668653488159,0.006996199954301119,0.0010722628997555726,train,True,400017,1
True,True,0.04166668653488159,0.006996199954301119,0.001981832126819449,train,True,400017,2
True,True,0.04166668653488159,0.006996199954301119,0.0038713147740106297,train,True,400017,3
True,True,0.8333333134651184,0.04832041263580322,0.0,train,True,400018,0
True,True,0.8333333134651184,0.04832041263580322,0.002007465619842096,train,True,400018,1
True,True,0.8333333134651184,0.04832041263580322,0.0077199778916347385,train,True,400018,2
True,True,0.8333333134651184,0.04832041263580322,0.041070148455705044,train,True,400018,3
True,True,0.04166668653488159,0.025426343083381653,0.0,train,True,400019,0
True,True,0.04166668653488159,0.025426343083381653,0.0021089103899491375,train,True,400019,1
True,True,1.0,0.0014280169270932674,0.0,train,False,400020,0
True,True,1.0,0.0014280169270932674,0.0006417669145297079,train,False,400020,1
True,True,1.0,0.0014280169270932674,0.0010392108809975718,train,False,400020,2
True,True,1.0,0.0014280169270932674,0.0015669556373460753,train,False,400020,3
True,True,0.6666666269302368,0.048207007348537445,0.0,train,True,400021,0
True,True,0.6666666269302368,0.048207007348537445,0.0017229416608125847,train,True,400021,1
True,True,0.6666666269302368,0.048207007348537445,0.018242328471401253,train,True,400021,2
True,True,0.6666666269302368,0.048207007348537445,0.033990931466508535,train,True,400021,3
True,True,0.2916666865348816,0.011751485988497734,0.0,train,True,400022,0
True,True,0.2916666865348816,0.011751485988497734,0.0017960648064966436,train,True,400022,1
True,True,0.2916666865348816,0.011751485988497734,0.006765898469073989,train,True,400022,2
True,True,0.7916666865348816,0.07876601815223694,0.0,train,True,400023,0
True,True,0.7916666865348816,0.07899057865142822,0.0024459065298781937,train,True,400023,1
True,True,0.7916666865348816,0.07017912715673447,0.026593238976530625,train,True,400023,2
True,True,0.7916666865348816,0.07017912715673447,0.046393387377070924,train,True,400023,3
False,False,0.7916666865348816,0.07017912715673447,0.06498983444097829,train,True,400023,4
False,False,0.7916666865348816,0.07017912715673447,0.0593703061513113,train,True,400023,5
True,True,0.75,0.06154593080282211,0.0,train,True,400024,0
True,True,0.75,0.06154593080282211,0.002356309155244547,train,True,400024,1
True,True,0.75,0.06154593080282211,0.024385586872619172,train,True,400024,2
True,True,0.75,0.06154593080282211,0.04302589359865901,train,True,400024,3
True,True,0.2916666865348816,0.03601585328578949,0.0,train,True,400025,0
True,True,0.2916666865348816,0.03601585328578949,0.0018058076990082406,train,True,400025,1
True,True,0.2916666865348816,0.03601585328578949,0.004920764523765107,train,True,400025,2
True,True,0.2916666865348816,0.03601585328578949,0.0423933647677384,train,True,400025,3
True,True,0.5,0.0484703928232193,0.0,train,True,400026,0
True,True,0.5,0.04787829518318176,0.0025912839680884395,train,True,400026,1
True,True,0.5,0.03972981870174408,0.004681975996105556,train,True,400026,2
True,True,0.5,0.0422934852540493,0.04385162712652287,train,True,400026,3
False,False,0.5,0.045352786779403687,0.06813795482017437,train,True,400026,4
False,False,0.5,0.045352786779403687,0.0931558708187398,train,True,400026,5
False,False,0.5,0.045352786779403687,0.0799475421449697,train,True,400026,6
False,False,0.5,0.045352786779403687,0.07632905678395444,train,True,400026,7
True,True,0.0,0.0056096091866493225,0.0,train,False,400027,0
True,True,0.0,0.00560574047267437,0.0004680474084761966,train,False,400027,1
True,True,0.0,0.004805448930710554,0.0012555350871328575,train,False,400027,2
True,True,0.0,0.004805448930710554,0.00233661941767115,train,False,400027,3
True,True,0.0,0.004805448930710554,0.0032508943899663407,train,False,400027,4
True,True,0.0,0.004805448930710554,0.005137854853123861,train,False,400027,5
True,True,0.125,0.003857456613332033,0.0,train,True,400028,0
True,True,0.125,0.003857456613332033,0.0002625827659378989,train,True,400028,1
True,True,0.125,0.003857456613332033,0.0009374832670091465,train,True,400028,2
True,True,0.625,0.06930652260780334,0.0,train,True,400029,0
True,True,0.625,0.07335184514522552,0.0006184208228554301,train,True,400029,1
True,True,0.625,0.07335184514522552,0.04714413034498504,train,True,400029,2
False,False,0.625,0.07335184514522552,0.07798657878539117,train,True,400029,3
False,False,0.625,0.07335184514522552,0.10898917691297441,train,True,400029,4
True,True,0.0,0.004147795494645834,0.0,train,False,400030,0
