idm_policy,future_source,future_source_uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_mean_abs,input_nn_l2,future_std_mean,future_norm,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,chosen_sample_idx,retrieval_index,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,pose0_step_delta,pose1_step_delta,scope
phase39b_xy_only_high_weight,ddpm_best_of_k_by_train_nn,0,hidden_high_friction,311002,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.04257461801171303,0.040232446044683456,0.4559509754180908,0.06491582840681076,0.03225439041852951,hidden_breakaway_pin,0,11,-1,0.3999037444591522,0.0,0.4835909307003021,0.05513335019350052,0.5417555570602417,-0.004480777308344841,0.08328846096992493,0.02136266976594925,0.029388051480054855,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,0,0.0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,nan,nan,0.028360847383737564,0.03940604254603386,0.4747983515262604,0.0,0.0,free,1,-1,428,0.6064120531082153,0.0,0.3148704171180725,-0.2451416254043579,0.5270171165466309,0.10369992256164551,0.408284991979599,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,1,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.10713322460651398,0.037579260766506195,0.47166481614112854,0.0,0.0,free,1,-1,300,0.5652952194213867,0.0,0.3532942533493042,-0.1840224415063858,0.47024887800216675,-0.1727963089942932,0.11749216914176941,0.07219380885362625,0.28226369619369507,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,2,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.08378450572490692,0.038821831345558167,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6945019364356995,0.0,0.4038241505622864,-0.12059855461120605,0.4514416456222534,-0.22614556550979614,0.11579117923974991,0.08109167963266373,0.05656726285815239,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,3,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04802457615733147,0.039054904133081436,0.46545886993408203,0.0,0.0,free,1,-1,608,0.6381645202636719,0.0,0.39098620414733887,-0.11500365287065506,0.364243745803833,-0.17019948363304138,0.06133301556110382,0.014004134573042393,0.10360230505466461,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,4,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.039643995463848114,0.0393330380320549,0.45392870903015137,0.0,0.0,free,1,-1,612,0.19225947558879852,0.0,0.5266499519348145,0.014794236049056053,0.5677816867828369,-0.018346235156059265,0.05282149836421013,0.1877555549144745,0.2539431154727936,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,5,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.05220675840973854,0.03999438136816025,0.45392870903015137,0.0,0.0,free,1,-1,612,0.2122223675251007,0.0,0.5160556435585022,0.005963839590549469,0.5684633851051331,-0.018897227942943573,0.05800555273890495,0.013791855424642563,0.0008765304810367525,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,6,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.037200018763542175,0.04041757434606552,0.477789968252182,0.0,0.0,free,1,-1,420,0.32710960507392883,0.0,0.4487847089767456,-0.04674435406923294,0.4742867946624756,-0.09378760308027267,0.05351096764206886,0.08546070754528046,0.12032372504472733,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,7,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.02999349683523178,0.04003370180726051,0.4711819589138031,0.0,0.0,free,1,-1,424,0.4750296473503113,0.0,0.41684895753860474,-0.08284512907266617,0.40862852334976196,-0.13687898218631744,0.05465558543801308,0.04819915071129799,0.07853582501411438,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,8,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.03510270267724991,0.04032756760716438,0.4711819589138031,0.0,0.0,free,1,-1,424,0.4153197407722473,0.0,0.4226112961769104,-0.08342140167951584,0.4134855568408966,-0.13138891756534576,0.04882787540555,0.005791082512587309,0.0073301829397678375,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,9,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.03577624633908272,0.040230680257081985,0.45392870903015137,0.0,0.0,free,1,-1,612,0.18861229717731476,0.0,0.5071823596954346,-0.00127507746219635,0.5662625432014465,-0.028154872357845306,0.06490755826234818,0.11789946258068085,0.18438567221164703,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,10,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.049213021993637085,0.03988374024629593,0.45392870903015137,0.0,0.0,free,1,-1,612,0.20295263826847076,0.0,0.5073341131210327,0.0006631035357713699,0.5680283904075623,-0.022838672623038292,0.06508554518222809,0.0019441128242760897,0.005601802840828896,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,11,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04045608267188072,0.04010209068655968,0.477789968252182,0.0,0.0,free,1,-1,420,0.32390159368515015,0.0,0.444430410861969,-0.05035511031746864,0.46862632036209106,-0.0963306576013565,0.0519537590444088,0.0809921845793724,0.12361975014209747,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,12,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.032408542931079865,0.04005608707666397,0.4711819589138031,0.0,0.0,free,1,-1,424,0.44628116488456726,0.0,0.4177388548851013,-0.08723409473896027,0.41265353560447693,-0.13795539736747742,0.05097559094429016,0.045524705201387405,0.06975365430116653,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,13,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.03688189759850502,0.040320996195077896,0.4711819589138031,0.0,0.0,free,1,-1,424,0.39257481694221497,0.0,0.418759822845459,-0.08943512290716171,0.41625896096229553,-0.13019439578056335,0.040835924446582794,0.0024262936785817146,0.008557583205401897,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,14,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.03304583206772804,0.04033442586660385,0.45392870903015137,0.0,0.0,free,1,-1,612,0.19540029764175415,0.0,0.5098633766174316,0.0024977922439575195,0.5672422647476196,-0.02804502658545971,0.06500153988599777,0.12942765653133392,0.18229222297668457,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311000,0,15,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.04927100986242294,0.03999456763267517,0.45392870903015137,0.0,0.0,free,1,-1,612,0.21095521748065948,0.0,0.5097663402557373,0.004467321559786797,0.568336546421051,-0.019770227372646332,0.06338712573051453,0.0019719183910638094,0.008346841670572758,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,0,0.0,0.0,0.0,0,0.0,nan,nan,0.012739577330648899,0.03979600593447685,0.46938031911849976,0.0,0.0,free,1,-1,624,0.6620215177536011,0.0,0.6733160614967346,0.10707736760377884,0.4058038890361786,-0.3270282745361328,0.5099121928215027,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,1,0.0,0.0,0.0,0,0.0,nan,nan,0.09808369725942612,0.039250485599040985,0.4632182717323303,0.0,0.0,free,1,-1,760,0.3841733932495117,0.0,0.5853261947631836,-0.1227419525384903,0.5477616190910339,-0.1657717227935791,0.05711968615651131,0.2460876703262329,0.21483871340751648,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,2,0.0,0.0,0.0,0,0.0,nan,nan,0.06668898463249207,0.03975743427872658,0.46928516030311584,0.0,0.0,free,1,-1,108,0.1826448142528534,0.0,0.5602840781211853,-0.07192869484424591,0.5178681015968323,-0.07230372726917267,0.04241763427853584,0.056648872792720795,0.09813199192285538,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,3,0.0,0.0,0.0,0,0.0,nan,nan,0.03219955414533615,0.039664607495069504,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5049933195114136,0.0,0.4591209292411804,-0.2365681231021881,0.4387817978858948,-0.26163333654403687,0.03227917477488518,0.19323591887950897,0.20518368482589722,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,4,0.0,0.0,0.0,0,0.0,nan,nan,0.03236956149339676,0.040213387459516525,0.47822684049606323,0.0,0.0,free,1,-1,656,0.2775190472602844,0.0,0.558646559715271,-0.07199738919734955,0.5460975170135498,-0.06214464455842972,0.01595478132367134,0.1923249214887619,0.22652241587638855,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,5,0.0,0.0,0.0,0,0.0,nan,nan,0.02706955373287201,0.04039913788437843,0.4868462383747101,0.0,0.0,free,1,-1,660,0.24607309699058533,0.0,0.5748814940452576,-0.07557100802659988,0.5604329109191895,-0.04312739148736,0.03551548719406128,0.016623593866825104,0.023815110325813293,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,6,0.0,0.0,0.0,0,0.0,nan,nan,0.02011561021208763,0.04011963680386543,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5187275409698486,0.0,0.4635935425758362,-0.24145878851413727,0.43758806586265564,-0.2687190771102905,0.03767503425478935,0.19975925981998444,0.2568705379962921,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,7,0.0,0.0,0.0,0,0.0,nan,nan,0.0313909649848938,0.040424592792987823,0.47822684049606323,0.0,0.0,free,1,-1,656,0.24340249598026276,0.0,0.5503494143486023,-0.07691691070795059,0.5432478785514832,-0.06684356927871704,0.01232493482530117,0.1860123872756958,0.22785459458827972,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,8,0.0,0.0,0.0,0,0.0,nan,nan,0.028370290994644165,0.04041954129934311,0.4868462383747101,0.0,0.0,free,1,-1,660,0.24589210748672485,0.0,0.5749784708023071,-0.07407419383525848,0.5591752529144287,-0.043042734265327454,0.03482374548912048,0.024792568758130074,0.028638454154133797,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,9,0.0,0.0,0.0,0,0.0,nan,nan,0.020047595724463463,0.039939165115356445,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5201773643493652,0.0,0.4644743800163269,-0.24281057715415955,0.43899035453796387,-0.26884764432907104,0.03643301501870155,0.20170056819915771,0.2557973265647888,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,10,0.0,0.0,0.0,0,0.0,nan,nan,0.031707946211099625,0.040188007056713104,0.47822684049606323,0.0,0.0,free,1,-1,656,0.24086208641529083,0.0,0.5495749711990356,-0.07650776952505112,0.5441314578056335,-0.06650350987911224,0.011389339342713356,0.18681202828884125,0.228030264377594,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,11,0.0,0.0,0.0,0,0.0,nan,nan,0.02843468450009823,0.03998852148652077,0.4868462383747101,0.0,0.0,free,1,-1,660,0.24649569392204285,0.0,0.5745065808296204,-0.07354265451431274,0.5590441226959229,-0.042713697999715805,0.03448930382728577,0.025107311084866524,0.028077440336346626,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,12,0.0,0.0,0.0,0,0.0,nan,nan,0.019996650516986847,0.04026038572192192,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5201730132102966,0.0,0.4642830789089203,-0.24308399856090546,0.43865451216697693,-0.2689778804779053,0.036432355642318726,0.20222137868404388,0.2562989294528961,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,13,0.0,0.0,0.0,0,0.0,nan,nan,0.03165939450263977,0.040140505880117416,0.47822684049606323,0.0,0.0,free,1,-1,656,0.23899078369140625,0.0,0.548907458782196,-0.07762819528579712,0.5439548492431641,-0.06734967231750488,0.011409485712647438,0.18584108352661133,0.22746887803077698,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,14,0.0,0.0,0.0,0,0.0,nan,nan,0.028373345732688904,0.04008832573890686,0.4868462383747101,0.0,0.0,free,1,-1,660,0.24315641820430756,0.0,0.5741186141967773,-0.07407466322183609,0.5589044094085693,-0.043366674333810806,0.034270286560058594,0.02546035870909691,0.028260812163352966,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311001,1,15,0.0,0.0,0.0,0,0.0,nan,nan,0.019925549626350403,0.04026298224925995,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5238489508628845,0.0,0.46400290727615356,-0.24419039487838745,0.4390455186367035,-0.26931631565093994,0.035414449870586395,0.20264460146427155,0.2557721436023712,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01094120554625988,0.039533115923404694,0.45093992352485657,0.0,0.0,free,1,-1,204,0.5858714580535889,0.0,0.4380451440811157,-0.07105036079883575,0.6204944849014282,0.22009263932704926,0.3435869812965393,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,1,0.0,0.0,0.0,0,0.0,nan,nan,0.0639868974685669,0.03938106447458267,0.47166481614112854,0.0,0.0,free,1,-1,300,0.4352599084377289,0.0,0.4040587246417999,-0.151336669921875,0.4526059329509735,-0.18761368095874786,0.060604069381952286,0.08718352764844894,0.4409206509590149,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,2,0.0,0.0,0.0,0,0.0,nan,nan,0.060322366654872894,0.039475277066230774,0.46160364151000977,0.0,0.0,free,1,-1,304,0.7119544744491577,0.0,0.4077405631542206,-0.16608771681785583,0.41525307297706604,-0.235929474234581,0.07024463266134262,0.015203596092760563,0.06107087805867195,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,3,0.0,0.0,0.0,0,0.0,nan,nan,0.05249375104904175,0.04002876952290535,0.45392870903015137,0.0,0.0,free,1,-1,612,0.3431551158428192,0.0,0.48281094431877136,-0.047433577477931976,0.5763223171234131,-0.05011413246393204,0.09354978054761887,0.14040786027908325,0.24590778350830078,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,4,0.0,0.0,0.0,0,0.0,nan,nan,0.054358143359422684,0.03998607397079468,0.4868462383747101,0.0,0.0,free,1,-1,660,0.2657356262207031,0.0,0.4593541920185089,-0.12467288225889206,0.536104679107666,-0.12596410512924194,0.07676134258508682,0.08072254806756973,0.08585264533758163,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,5,0.0,0.0,0.0,0,0.0,nan,nan,0.05184706300497055,0.03966826573014259,0.46160364151000977,0.0,0.0,free,1,-1,304,0.8199343085289001,0.0,0.40685129165649414,-0.1561284065246582,0.40685373544692993,-0.238784059882164,0.0826556533575058,0.061204612255096436,0.17156383395195007,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,6,0.0,0.0,0.0,0,0.0,nan,nan,0.04989040270447731,0.04037555307149887,0.46160364151000977,0.0,0.0,free,1,-1,304,0.7901804447174072,0.0,0.4020041823387146,-0.15608954429626465,0.40753552317619324,-0.24257364869117737,0.08666080981492996,0.004847265314310789,0.0038504309486597776,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,7,0.0,0.0,0.0,0,0.0,nan,nan,0.04961588978767395,0.0401889942586422,0.45392870903015137,0.0,0.0,free,1,-1,612,0.3207249045372009,0.0,0.4887315332889557,-0.031450290232896805,0.5789175629615784,-0.0463324673473835,0.09140568226575851,0.15184392035007477,0.26054251194000244,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,8,0.0,0.0,0.0,0,0.0,nan,nan,0.05469886213541031,0.03990528732538223,0.4868462383747101,0.0,0.0,free,1,-1,660,0.27246659994125366,0.0,0.46001943945884705,-0.12405610829591751,0.5330694317817688,-0.12462340295314789,0.07305219769477844,0.09695474058389664,0.09072773903608322,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,9,0.0,0.0,0.0,0,0.0,nan,nan,0.05193740874528885,0.039911434054374695,0.46160364151000977,0.0,0.0,free,1,-1,304,0.7941032648086548,0.0,0.4066009223461151,-0.15728451311588287,0.40900373458862305,-0.23807130753993988,0.08082251995801926,0.06290997564792633,0.16811521351337433,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,10,0.0,0.0,0.0,0,0.0,nan,nan,0.050222236663103104,0.039793889969587326,0.46160364151000977,0.0,0.0,free,1,-1,304,0.7938117384910583,0.0,0.40106144547462463,-0.15782509744167328,0.40861034393310547,-0.24318568408489227,0.08569373190402985,0.005565791856497526,0.00512948352843523,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,11,0.0,0.0,0.0,0,0.0,nan,nan,0.04963112995028496,0.03965040296316147,0.45392870903015137,0.0,0.0,free,1,-1,612,0.3454689383506775,0.0,0.4867452085018158,-0.034188900142908096,0.5787620544433594,-0.0499153807759285,0.09335106611251831,0.1504247933626175,0.2574976086616516,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,12,0.0,0.0,0.0,0,0.0,nan,nan,0.0546143501996994,0.0397096611559391,0.4868462383747101,0.0,0.0,free,1,-1,660,0.2687119245529175,0.0,0.4597209692001343,-0.1261354237794876,0.5336861610412598,-0.12577970325946808,0.07396604865789413,0.09583565592765808,0.08824529498815536,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,13,0.0,0.0,0.0,0,0.0,nan,nan,0.05203542113304138,0.03960326313972473,0.46160364151000977,0.0,0.0,free,1,-1,304,0.8016060590744019,0.0,0.4074770510196686,-0.15715081989765167,0.4078831374645233,-0.23642218112945557,0.07927240431308746,0.06075674295425415,0.16753554344177246,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,14,0.0,0.0,0.0,0,0.0,nan,nan,0.05025381222367287,0.04046138748526573,0.46160364151000977,0.0,0.0,free,1,-1,304,0.7963076233863831,0.0,0.4015946388244629,-0.15768037736415863,0.4066927433013916,-0.24256817996501923,0.08504075556993484,0.005906200502067804,0.0062602185644209385,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,free,311002,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.04967283457517624,0.03991267830133438,0.45392870903015137,0.0,0.0,free,1,-1,612,0.33855050802230835,0.0,0.48821204900741577,-0.0324593186378479,0.5788418650627136,-0.04747556149959564,0.09186539053916931,0.15225929021835327,0.2601854205131531,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01489400677382946,0.040137819945812225,0.45944422483444214,0.0,0.0,free,0,-1,764,0.5762307643890381,0.0,0.6994359493255615,-0.04802174121141434,0.34303587675094604,-0.06498990207910538,0.3568037748336792,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,1,0.0,0.0,0.0,0,0.0,nan,nan,0.08342467248439789,0.03973276913166046,0.45754605531692505,0.0,0.0,free,0,-1,444,0.5904765725135803,0.0,0.5843225121498108,-0.06541606038808823,0.504239022731781,0.027328133583068848,0.1225351020693779,0.1164202094078064,0.18576617538928986,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,2,0.0,0.0,0.0,0,0.0,nan,nan,0.06891722232103348,0.03930237516760826,0.45754605531692505,0.0,0.0,free,0,-1,444,0.6546817421913147,0.0,0.5411003232002258,-0.0700988844037056,0.5129076242446899,-0.009122941642999649,0.06717807799577713,0.04347512498497963,0.03746766224503517,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,3,0.0,0.0,0.0,0,0.0,nan,nan,0.05181959271430969,0.039946846663951874,0.4973994195461273,0.0,0.0,free,0,-1,464,0.375509113073349,0.0,0.4948323965072632,-0.12803810834884644,0.47790443897247314,-0.1709384173154831,0.046119324862957,0.07414630800485611,0.1655580699443817,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,4,0.0,0.0,0.0,0,0.0,nan,nan,0.053846653550863266,0.0396091490983963,0.47822684049606323,0.0,0.0,free,0,-1,656,0.3229491412639618,0.0,0.5095042586326599,-0.08472604304552078,0.5282425880432129,-0.08850095421075821,0.0191147830337286,0.0457296222448349,0.09659122675657272,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,5,0.0,0.0,0.0,0,0.0,nan,nan,0.05253593251109123,0.04026533663272858,0.4868462383747101,0.0,0.0,free,0,-1,660,0.3019656538963318,0.0,0.5326802134513855,-0.082888662815094,0.5533610582351685,-0.08069843798875809,0.020796500146389008,0.02324867434799671,0.026302410289645195,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,6,0.0,0.0,0.0,0,0.0,nan,nan,0.049128152430057526,0.040284328162670135,0.4963853657245636,0.0,0.0,free,0,-1,664,0.6730166077613831,0.0,0.4414157271385193,-0.1984923928976059,0.4146577715873718,-0.2958177328109741,0.10093666613101959,0.14728689193725586,0.25595882534980774,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,7,0.0,0.0,0.0,0,0.0,nan,nan,0.05151457339525223,0.040186330676078796,0.47822684049606323,0.0,0.0,free,0,-1,656,0.4145354628562927,0.0,0.5112752318382263,-0.08873327821493149,0.5422889590263367,-0.08853605389595032,0.031014354899525642,0.1301053911447525,0.24342435598373413,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,8,0.0,0.0,0.0,0,0.0,nan,nan,0.04837803542613983,0.04043889045715332,0.4868462383747101,0.0,0.0,free,0,-1,660,0.3390198051929474,0.0,0.5454112887382507,-0.07750704139471054,0.5596475005149841,-0.06693299859762192,0.017733586952090263,0.03593464568257332,0.02771301008760929,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,9,0.0,0.0,0.0,0,0.0,nan,nan,0.04536324366927147,0.0403035432100296,0.4963853657245636,0.0,0.0,free,0,-1,664,0.6442948579788208,0.0,0.43839743733406067,-0.20196229219436646,0.42162024974823,-0.28500592708587646,0.08472142368555069,0.1641373634338379,0.25808393955230713,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,10,0.0,0.0,0.0,0,0.0,nan,nan,0.051140863448381424,0.03978775069117546,0.47822684049606323,0.0,0.0,free,0,-1,656,0.3352048993110657,0.0,0.5197381973266602,-0.07742243260145187,0.541297197341919,-0.0766555592417717,0.02157263457775116,0.14874976873397827,0.2402757704257965,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,11,0.0,0.0,0.0,0,0.0,nan,nan,0.04894215986132622,0.04001753032207489,0.4868462383747101,0.0,0.0,free,0,-1,660,0.3098818063735962,0.0,0.5499225854873657,-0.07294238358736038,0.5593646764755249,-0.06396409124135971,0.013029306195676327,0.030515046790242195,0.02207956463098526,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,12,0.0,0.0,0.0,0,0.0,nan,nan,0.0453815795481205,0.03971443697810173,0.4963853657245636,0.0,0.0,free,0,-1,664,0.6610338687896729,0.0,0.4441189169883728,-0.2028026580810547,0.4246356189250946,-0.2850133180618286,0.08448781818151474,0.16750554740428925,0.2588719427585602,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,13,0.0,0.0,0.0,0,0.0,nan,nan,0.05191479250788689,0.040238481014966965,0.47822684049606323,0.0,0.0,free,0,-1,656,0.3696857988834381,0.0,0.5190019011497498,-0.07852822542190552,0.5414043068885803,-0.07824130356311798,0.022404242306947708,0.1450916826725006,0.23746493458747864,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,14,0.0,0.0,0.0,0,0.0,nan,nan,0.04931162670254707,0.03991137817502022,0.4868462383747101,0.0,0.0,free,0,-1,660,0.30997487902641296,0.0,0.5489484071731567,-0.0725480392575264,0.5586107969284058,-0.06391283869743347,0.01295872125774622,0.03053777664899826,0.02239125221967697,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,global_input_retrieval,0,hidden_breakaway_pin,311000,0,15,0.0,0.0,0.0,0,0.0,nan,nan,0.045446041971445084,0.03959718719124794,0.4963853657245636,0.0,0.0,free,0,-1,664,0.6597337126731873,0.0,0.44387373328208923,-0.2017497569322586,0.4244437515735626,-0.2843080759048462,0.0848139151930809,0.16653458774089813,0.2580210268497467,phase3_11_future_source_swap_no_phase4_no_cps
