selector,uses_condition_label,condition,visible_seed,seed_cohort,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,future_std_mean,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,selected_train_index,selected_window_idx,selected_condition,selected_context_l2,selected_proxy_distance,selected_score,action_ood,clip_frac,pull_len,source_pull_len,action_mae_to_source,action_l2_to_source,scope
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,2,0.0,0.0,0.0,0,0.0,0.026126138865947723,0.07669510692358017,0.036941833794116974,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.7442553043365479,0.0,0.20599250495433807,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,3,0.0,0.0,0.0,0,0.0,0.028982996940612793,0.06794004887342453,0.0329664871096611,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3107382655143738,0.0,0.07851003110408783,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,4,0.0,0.0,0.0,0,0.0,0.02989131771028042,0.06705714017152786,0.03368764370679855,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.32060351967811584,0.0,0.02883940190076828,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,5,0.0,0.0,0.0,0,0.0,0.04097850248217583,0.043873727321624756,0.01893317699432373,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.14906705915927887,0.0,0.026865413412451744,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,6,0.0,0.0,0.0,0,0.0,0.03990470618009567,0.04495801404118538,0.0195521991699934,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.129063218832016,0.0,0.03056134097278118,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,7,0.0,0.0,0.0,0,0.0,0.039747122675180435,0.040817052125930786,0.01847541704773903,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.1528300940990448,0.0,0.0335012711584568,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,8,0.0,0.0,0.0,0,0.0,0.03978469967842102,0.044784318655729294,0.019545847550034523,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.16083364188671112,0.0,0.05296291038393974,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,9,0.0,0.0,0.0,0,0.0,0.04005831107497215,0.04391292482614517,0.019207635894417763,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.13591983914375305,0.0,0.04869699850678444,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,10,0.0,0.0,0.0,0,0.0,0.040449079126119614,0.04284903407096863,0.01885531097650528,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.13378028571605682,0.0,0.03921697661280632,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,11,0.0,0.0,0.0,0,0.0,0.04013758525252342,0.04253910109400749,0.019078167155385017,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.1042514517903328,0.0,0.019264746457338333,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,12,0.0,0.0,0.0,0,0.0,0.04062383994460106,0.04366423562169075,0.022928467020392418,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.10646325349807739,0.0,0.015542890876531601,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,13,0.0,0.0,0.0,0,0.0,0.04027435928583145,0.04044955223798752,0.017857229337096214,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.11493567377328873,0.0,0.02259947545826435,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,14,0.0,0.0,0.0,0,0.0,0.04028867930173874,0.042891763150691986,0.01830144040286541,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.17758019268512726,0.0,0.039339058101177216,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312500,phase312b_seed_block,4,15,0.0,0.0,0.0,0,0.0,0.04047618806362152,0.04183211550116539,0.018000269308686256,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.0947834774851799,0.0,0.013604915700852871,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,0,0.0,0.0,0.0,0,0.0,0.040132924914360046,0.04321485012769699,0.019341910257935524,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.49787867069244385,0.0,0.22961238026618958,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,1,0.0,0.0,0.0,0,0.0,0.040079131722450256,0.04259027913212776,0.01856904849410057,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.38736242055892944,0.0,0.18476502597332,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,2,0.0,0.0,0.0,0,0.0,0.04018521308898926,0.04205922409892082,0.017958421260118484,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.4655822813510895,0.0,0.1841822862625122,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,3,0.0,0.0,0.0,0,0.0,0.039615996181964874,0.0434814877808094,0.01971573382616043,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.4904680848121643,0.0,0.23164905607700348,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,4,0.0,0.0,0.0,0,0.0,0.040384892374277115,0.04557894915342331,0.019587142392992973,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.46541863679885864,0.0,0.22758744657039642,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,5,0.0,0.0,0.0,0,0.0,0.03962795063853264,0.04543907940387726,0.021102827042341232,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.4419776201248169,0.0,0.2285759598016739,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,6,0.0,0.0,0.0,0,0.0,0.039929866790771484,0.041592516005039215,0.018903061747550964,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.4628479480743408,0.0,0.2310405820608139,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,7,0.0,0.0,0.0,0,0.0,0.039963752031326294,0.04551094025373459,0.02375309355556965,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.4634475111961365,0.0,0.20773370563983917,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,8,0.0,0.0,0.0,0,0.0,0.0405520536005497,0.043530289083719254,0.01878690905869007,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.48024043440818787,0.0,0.21166247129440308,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,9,0.0,0.0,0.0,0,0.0,0.04048949480056763,0.04327477142214775,0.022921336814761162,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.49525851011276245,0.0,0.20823955535888672,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,10,0.0,0.0,0.0,0,0.0,0.03963224217295647,0.04545880854129791,0.020105086266994476,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.44481563568115234,0.0,0.22265024483203888,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,11,0.0,0.0,0.0,0,0.0,0.04022065922617912,0.045015107840299606,0.023409543558955193,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.468199759721756,0.0,0.20199599862098694,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,12,0.0,0.0,0.0,0,0.0,0.040105197578668594,0.04186990484595299,0.01881559193134308,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.44976165890693665,0.0,0.2090405523777008,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,13,0.0,0.0,0.0,0,0.0,0.03994844853878021,0.04486532509326935,0.02285424992442131,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.5156896710395813,0.0,0.20553675293922424,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,14,0.0,0.0,0.0,0,0.0,0.04013053700327873,0.04369876906275749,0.022749846801161766,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.512432336807251,0.0,0.21088698506355286,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312501,phase312b_seed_block,5,15,0.0,0.0,0.0,0,0.0,0.03998473659157753,0.045773983001708984,0.02388150617480278,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.4981801509857178,0.0,0.21002846956253052,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,0,0.0,0.0,0.0,0,0.0,0.03996087610721588,0.043024979531764984,0.018636198714375496,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.42883795499801636,0.0,0.3301371932029724,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,1,0.0,0.0,0.0,0,0.0,0.04025503620505333,0.042720526456832886,0.018006548285484314,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3548181354999542,0.0,0.2512621283531189,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,2,0.0,0.0,0.0,0,0.0,0.03989386931061745,0.041683346033096313,0.01900367997586727,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3620309829711914,0.0,0.15974366664886475,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,3,0.0,0.0,0.0,0,0.0,0.04046335443854332,0.04579901695251465,0.019518647342920303,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.27138325572013855,0.0,0.12605902552604675,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,4,0.0,0.0,0.0,0,0.0,0.03966424614191055,0.046253252774477005,0.021528875455260277,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.27779871225357056,0.0,0.16984041035175323,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,5,0.0,0.0,0.0,0,0.0,0.03994050994515419,0.04163719341158867,0.018728269264101982,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.32585448026657104,0.0,0.19441252946853638,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,6,0.0,0.0,0.0,0,0.0,0.03973102569580078,0.045980505645275116,0.024101462215185165,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.34385618567466736,0.0,0.14472027122974396,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,7,0.0,0.0,0.0,0,0.0,0.04021873325109482,0.044768765568733215,0.019194988533854485,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.31860408186912537,0.0,0.15141017735004425,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,8,0.0,0.0,0.0,0,0.0,0.04038029536604881,0.04315823316574097,0.022805415093898773,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.29888513684272766,0.0,0.15547335147857666,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,9,0.0,0.0,0.0,0,0.0,0.03934384137392044,0.0453605055809021,0.020200049504637718,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3373388946056366,0.0,0.19970759749412537,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,10,0.0,0.0,0.0,0,0.0,0.04000421240925789,0.04602370411157608,0.024193590506911278,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.3203991651535034,0.0,0.15850722789764404,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,11,0.0,0.0,0.0,0,0.0,0.03957486152648926,0.04655218869447708,0.020067675039172173,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3535875678062439,0.0,0.14261481165885925,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,12,0.0,0.0,0.0,0,0.0,0.039799004793167114,0.044790055602788925,0.023257456719875336,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.39551597833633423,0.0,0.14551101624965668,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,13,0.0,0.0,0.0,0,0.0,0.040133122354745865,0.04383212327957153,0.022823968902230263,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.3039790987968445,0.0,0.13861650228500366,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,14,0.0,0.0,0.0,0,0.0,0.03994658961892128,0.04514732584357262,0.019779235124588013,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.35705339908599854,0.0,0.15553097426891327,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312502,phase312b_seed_block,6,15,0.0,0.0,0.0,0,0.0,0.0402643047273159,0.046210113912820816,0.019669517874717712,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.2894057035446167,0.0,0.16756363213062286,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,0,0.0,0.0,0.0,0,0.0,0.03983435407280922,0.043668780475854874,0.018980983644723892,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3956049084663391,0.0,0.2877013087272644,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,1,0.0,0.0,0.0,0,0.0,0.034965116530656815,0.0544339157640934,0.0264587439596653,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.40408143401145935,0.0,0.19865171611309052,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,2,0.0,0.0,0.0,0,0.0,0.03620415925979614,0.05786158889532089,0.029851246625185013,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.37071382999420166,0.0,0.08943714201450348,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,3,0.0,0.0,0.0,0,0.0,0.036875925958156586,0.05430297181010246,0.02502971887588501,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.2842194437980652,0.0,0.05137423053383827,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,4,0.0,0.0,0.0,0,0.0,0.04012187570333481,0.04002498835325241,0.01796933263540268,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.23050127923488617,0.0,0.026403944939374924,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,5,0.0,0.0,0.0,0,0.0,0.02187504805624485,0.08627796918153763,0.043791741132736206,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.27985644340515137,0.0,0.04510192573070526,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,6,0.0,0.0,0.0,0,0.0,0.018974145874381065,0.08931001275777817,0.04491826519370079,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.3760785758495331,0.0,0.0632978230714798,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,7,0.0,0.0,0.0,0,0.0,0.01909298449754715,0.08739910274744034,0.04379238560795784,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.270940899848938,0.0,0.06371458619832993,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,8,0.0,0.0,0.0,0,0.0,0.040016092360019684,0.044093526899814606,0.019594036042690277,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.14631424844264984,0.0,0.009956495836377144,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,9,0.0,0.0,0.0,0,0.0,0.04060016945004463,0.044056762009859085,0.023096561431884766,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.1324574053287506,0.0,0.005255416035652161,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,10,0.0,0.0,0.0,0,0.0,0.03997431695461273,0.041764773428440094,0.018388526514172554,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.15049146115779877,0.0,0.019276127219200134,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,11,0.0,0.0,0.0,0,0.0,0.03996375575661659,0.045297738164663315,0.023239361122250557,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.16975700855255127,0.0,0.029924117028713226,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,12,0.0,0.0,0.0,0,0.0,0.04035579413175583,0.04321957752108574,0.01878598891198635,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.14250455796718597,0.0,0.01935669779777527,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,13,0.0,0.0,0.0,0,0.0,0.039985790848731995,0.044645555317401886,0.01960005611181259,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.16311943531036377,0.0,0.022921200841665268,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,14,0.0,0.0,0.0,0,0.0,0.04024506360292435,0.0446157269179821,0.019190547987818718,hidden_high_friction,0,-1,-1,,nan,nan,nan,0.12929613888263702,0.0,0.018415391445159912,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_breakaway_pin,312503,phase312b_seed_block,7,15,0.0,0.0,0.0,0,0.0,0.03981809318065643,0.047583576291799545,0.02484077587723732,hidden_breakaway_pin,1,-1,-1,,nan,nan,nan,0.1665465384721756,0.0,0.024853335693478584,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,0,0.2916666666666667,0.2916666666666667,0.0,0,0.0,0.03900878131389618,0.04509861394762993,0.020229076966643333,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.49153634905815125,0.0,0.22603411972522736,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,1,0.2916666666666667,0.4166666666666667,0.125,0,0.125,0.03903931379318237,0.04549010470509529,0.020799700170755386,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.4488743543624878,0.0,0.18996578454971313,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,2,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.03923110291361809,0.047131169587373734,0.024547835811972618,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,0.4742164611816406,0.0,0.17517146468162537,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,3,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.03953240066766739,0.04629006236791611,0.024348460137844086,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,0.6001411080360413,0.0,0.2008340209722519,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,4,0.4166666666666667,0.5416666666666666,0.12499999999999994,0,0.12499999999999994,0.04036487266421318,0.04507698491215706,0.019380444660782814,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.34261035919189453,0.0,0.13145826756954193,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,5,0.5416666666666666,0.375,-0.16666666666666663,0,-0.16666666666666663,0.0381213054060936,0.04965634644031525,0.02273046039044857,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.38004592061042786,0.0,0.13006463646888733,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,6,0.375,0.16666666666666666,-0.20833333333333334,0,-0.20833333333333334,0.03578220680356026,0.05787099152803421,0.026917297393083572,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.2447028011083603,0.0,0.07877698540687561,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,7,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.031108111143112183,0.0659683495759964,0.03216948360204697,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.2559362053871155,0.0,0.044897403568029404,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,8,0.16666666666666666,0.125,-0.04166666666666666,0,-0.04166666666666666,0.03160984814167023,0.0667990893125534,0.034115806221961975,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,0.2719464898109436,0.0,0.0797913670539856,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,9,0.125,0.125,0.0,0,0.0,0.02915496751666069,0.07115302234888077,0.0338241383433342,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.12030291557312012,0.0,0.053597960621118546,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,10,0.125,0.125,0.0,0,0.0,0.03400401398539543,0.05351326987147331,0.024830585345625877,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.2721734344959259,0.0,0.020633604377508163,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,11,0.125,0.125,0.0,0,0.0,0.03674760088324547,0.050975918769836426,0.0225503072142601,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.27638915181159973,0.0,0.041348718106746674,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,12,0.125,0.125,0.0,0,0.0,0.03759852796792984,0.05100957676768303,0.02390948310494423,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.23208047449588776,0.0,0.008401884697377682,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,13,0.125,0.125,0.0,0,0.0,0.03768930211663246,0.04965915530920029,0.023235207423567772,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.20082852244377136,0.0,0.037241362035274506,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,14,0.125,0.125,0.0,0,0.0,0.03809460625052452,0.05007150024175644,0.025874648243188858,hidden_breakaway_pin,0,-1,-1,,nan,nan,nan,0.20452697575092316,0.0,0.041293684393167496,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312000,phase312_seed_block,0,15,0.125,0.625,0.5,0,0.5,0.02994474768638611,0.06813023239374161,0.03306064009666443,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.29173848032951355,0.0,0.07279157638549805,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312001,phase312_seed_block,1,0,0.0,0.125,0.125,0,0.125,0.039492592215538025,0.04199862480163574,0.019253479316830635,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.5862669944763184,0.0,0.441214919090271,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312001,phase312_seed_block,1,1,0.125,0.125,0.0,0,0.0,0.039162684231996536,0.04761567339301109,0.020674915984272957,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.3213553726673126,0.0,0.22775132954120636,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312001,phase312_seed_block,1,2,0.125,0.16666666666666666,0.04166666666666666,0,0.04166666666666666,0.039584193378686905,0.0456383042037487,0.021002544090151787,hidden_high_friction,1,-1,-1,,nan,nan,nan,0.35176464915275574,0.0,0.10304199904203415,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
ddpm_mean,0,hidden_high_friction,312001,phase312_seed_block,1,3,0.16666666666666666,0.125,-0.04166666666666666,0,-0.04166666666666666,0.03988763317465782,0.046630796045064926,0.021206775680184364,free,0,-1,-1,,nan,nan,nan,0.20342466235160828,0.0,0.018393009901046753,nan,nan,nan,phase3_12c_matched_reset_no_phase4_no_cps
